playerid,PlayerName,Season,outcome,observed,fitted_mean,fitted_p05,fitted_p95,type
29911,Andrew Abbott,2023,ER,0.42987804878048785,0.4387911465883948,0.38670595202102903,0.4952452737062889,fit
29911,Andrew Abbott,2024,ER,0.41304347826086957,0.40868267729205354,0.37052825810503925,0.4497743467996486,fit
29911,Andrew Abbott,2025,ER,0.3186372745490982,0.40561937073400905,0.36680790031119503,0.44610591369381764,fit
29914,Andrew Alvarez,2025,ER,0.2571428571428572,0.41827526670671594,0.3247439006172983,0.5231638503672584,fit
13543,Blake Snell,2018,ER,0.21033210332103325,0.33807253648895136,0.3017419589432796,0.37660771610176363,fit
13543,Blake Snell,2019,ER,0.4766355140186916,0.3594048525860245,0.32775970423073897,0.39326840188144513,fit
13543,Blake Snell,2020,ER,0.36,0.3469809048780784,0.3189835916631865,0.37628569575964144,fit
13543,Blake Snell,2021,ER,0.4663212435233161,0.33663283343736583,0.3128089942577424,0.3615310969704161,fit
13543,Blake Snell,2022,ER,0.375,0.3147788924261078,0.29091758427088993,0.33886442392833677,fit
13543,Blake Snell,2023,ER,0.25,0.3580425088562261,0.3276504256870444,0.38910457028560064,fit
13543,Blake Snell,2024,ER,0.34615384615384615,0.3492335598025535,0.31348333004544604,0.38687475849633,fit
13543,Blake Snell,2025,ER,0.2608695652173913,0.3626860229183067,0.3186953919746335,0.41015412962011333,fit
26056,Brandon Walter,2025,ER,0.3726708074534162,0.3801723755008753,0.3142031966464125,0.45379078897166536,fit
16162,Brandon Woodruff,2019,ER,0.4027397260273972,0.3810252186331066,0.3357770351453145,0.42958330086011587,fit
16162,Brandon Woodruff,2020,ER,0.33936651583710403,0.35285426751250715,0.318124633639557,0.3893797727338907,fit
16162,Brandon Woodruff,2021,ER,0.2843866171003717,0.3284954081993358,0.30096684807129187,0.35571674090439115,fit
16162,Brandon Woodruff,2022,ER,0.3391304347826087,0.29482045095498677,0.2688829148370066,0.32103806243820665,fit
16162,Brandon Woodruff,2023,ER,0.2537313432835821,0.3219719394277019,0.2884539488928409,0.35716506808556875,fit
16162,Brandon Woodruff,2025,ER,0.35567010309278346,0.30087746059137244,0.2531305353083957,0.35215516997291685,fit
21844,Braxton Garrett,2021,ER,0.5588235294117647,0.4976390614459111,0.42586094174230027,0.5769619385046115,fit
21844,Braxton Garrett,2022,ER,0.3977272727272727,0.4375260127457485,0.3877991010104745,0.48923955871168834,fit
21844,Braxton Garrett,2023,ER,0.407098121085595,0.46835065440721463,0.4221403840090254,0.5152572507624169,fit
21844,Braxton Garrett,2024,ER,0.5945945945945946,0.43023665848209486,0.38318288012716933,0.4792885026812115,fit
30279,Bryan Woo,2023,ER,0.467680608365019,0.3719792600452174,0.3239132000909296,0.4236405968722277,fit
30279,Bryan Woo,2024,ER,0.32142857142857145,0.34589712423214186,0.31012849024100425,0.3839901674941345,fit
30279,Bryan Woo,2025,ER,0.32678571428571435,0.34273298668678526,0.3091349785991641,0.3787759588583581,fit
31872,Cade Horton,2025,ER,0.2966101694915254,0.35783639599916167,0.30024276281314627,0.4207261931716994,fit
32095,Cam Schlittler,2025,ER,0.3287671232876712,0.3874071563487434,0.3147108651621187,0.46582708628981656,fit
16137,Carlos Rodón,2018,ER,0.4640883977900552,0.42584700200437436,0.3759433281138835,0.479153126573906,fit
16137,Carlos Rodón,2019,ER,0.576923076923077,0.4413887585884613,0.3967361524217104,0.4876859130460969,fit
16137,Carlos Rodón,2021,ER,0.26381909547738697,0.3929838520279472,0.3643855634191409,0.42322277755541793,fit
16137,Carlos Rodón,2022,ER,0.3202247191011236,0.35825732587122966,0.33334669239105535,0.3840668986764811,fit
16137,Carlos Rodón,2023,ER,0.7616580310880829,0.39727758194319684,0.3683034438345847,0.42758836492476066,fit
16137,Carlos Rodón,2024,ER,0.44,0.37774484419516446,0.34606168601181275,0.41069787238217886,fit
16137,Carlos Rodón,2025,ER,0.3430034129692832,0.3823958938109805,0.3449607096304915,0.4216713939510578,fit
30113,Chad Patrick,2025,ER,0.3927576601671309,0.42921914952992274,0.37097841787204766,0.49451305127969925,fit
10603,Chris Sale,2018,ER,0.23417721518987342,0.32016944062934616,0.2863815568245627,0.35489484834190427,fit
10603,Chris Sale,2019,ER,0.48868778280542985,0.3422628860834635,0.31076716546536387,0.37407955034700563,fit
10603,Chris Sale,2021,ER,0.3515625,0.32412387848444524,0.29799729535461406,0.35025129118140197,fit
10603,Chris Sale,2023,ER,0.4772727272727272,0.34845131963201326,0.31705341343783067,0.3802122535371576,fit
10603,Chris Sale,2024,ER,0.26454033771106944,0.3416570299677513,0.30665584717099736,0.377480919662294,fit
10603,Chris Sale,2025,ER,0.286472148541114,0.3566606494151341,0.3140635411121547,0.39994507010291885,fit
19899,Clarke Schmidt,2023,ER,0.5157232704402516,0.4650781310546968,0.4160465327467865,0.5164144953513319,fit
19899,Clarke Schmidt,2024,ER,0.31640625,0.4209358477555237,0.3802210257024256,0.4624280728707443,fit
19899,Clarke Schmidt,2025,ER,0.36864406779661013,0.40617704549211014,0.3563621832217481,0.4605867175980743,fit
2036,Clayton Kershaw,2018,ER,0.3037190082644628,0.3126241252294601,0.28364503784302575,0.34321782514363064,fit
2036,Clayton Kershaw,2019,ER,0.3364485981308411,0.3366418149410241,0.3091555788941099,0.36548405600469996,fit
2036,Clayton Kershaw,2020,ER,0.24,0.3291861403253852,0.3034106602215002,0.356444259444695,fit
2036,Clayton Kershaw,2021,ER,0.3945205479452054,0.3234795579501432,0.29947271135060816,0.3491763501645252,fit
2036,Clayton Kershaw,2022,ER,0.2532981530343008,0.3063344722143144,0.2812622201005706,0.3322717137934401,fit
2036,Clayton Kershaw,2023,ER,0.27341772151898736,0.35288221363687206,0.31967273135697705,0.3873123483736752,fit
2036,Clayton Kershaw,2024,ER,0.5,0.3485426514205488,0.3110411432423648,0.38754439396920315,fit
2036,Clayton Kershaw,2025,ER,0.37278106508875736,0.3665209460543781,0.32102578302278467,0.4145695342552773,fit
27597,Cody Bradford,2024,ER,0.39301310043668125,0.39516050904197014,0.32834963156800784,0.4645952330844607,fit
21846,Cole Ragans,2022,ER,0.55,0.45085086724880025,0.377470646118677,0.5305957891452,fit
21846,Cole Ragans,2024,ER,0.34883720930232553,0.41144317460582963,0.3699166714744776,0.4549423282654661,fit
21846,Cole Ragans,2025,ER,0.518918918918919,0.3882029622257919,0.344587488607419,0.434705055101887,fit
19361,Corbin Burnes,2020,ER,0.2346368715083799,0.29394250116533427,0.25748823966564965,0.33306490422305085,fit
19361,Corbin Burnes,2021,ER,0.2694610778443114,0.2979967599200165,0.2693400885208246,0.3270864979024219,fit
19361,Corbin Burnes,2022,ER,0.32673267326732675,0.2912745355695952,0.26886257531417845,0.3140366555972431,fit
19361,Corbin Burnes,2023,ER,0.37693631669535294,0.3464411171539135,0.3206596800676651,0.37268807218200334,fit
19361,Corbin Burnes,2024,ER,0.32418524871355053,0.35344048839171,0.32131975516265504,0.38658498637783223,fit
19361,Corbin Burnes,2025,ER,0.29533678756476683,0.38404538918251163,0.33922777265600607,0.4309336801058668,fit
20778,Cristopher Sánchez,2023,ER,0.38255033557046986,0.39972124769476486,0.3538650129871402,0.44931695067831284,fit
20778,Cristopher Sánchez,2024,ER,0.36880733944954136,0.3667431929033221,0.333778947962383,0.401367048405948,fit
20778,Cristopher Sánchez,2025,ER,0.27722772277227725,0.358697332566253,0.32236674890622885,0.3960078135328803,fit
19350,Dean Kremer,2021,ER,0.8385093167701864,0.5508867134827821,0.48545101493901177,0.6214346055614789,fit
19350,Dean Kremer,2022,ER,0.3590425531914894,0.4762826207960505,0.43350583115220553,0.5208900347548104,fit
19350,Dean Kremer,2023,ER,0.45752895752895756,0.5011707620459552,0.46483026129959465,0.5392217202726408,fit
19350,Dean Kremer,2024,ER,0.4550128534704371,0.4523942176393725,0.4180659517751724,0.48760687935979635,fit
19350,Dean Kremer,2025,ER,0.46601941747572817,0.43498152163035925,0.3923896507074316,0.48088739104444167,fit
25385,Drew Rasmussen,2022,ER,0.3150684931506849,0.32934652048132496,0.28912823008361777,0.37335419549622906,fit
25385,Drew Rasmussen,2023,ER,0.291044776119403,0.3617435408981632,0.32537290930050244,0.40112592057526936,fit
25385,Drew Rasmussen,2025,ER,0.30666666666666664,0.34236575078563924,0.2983252142813785,0.3890810567135577,fit
18525,Dylan Cease,2019,ER,0.6438356164383562,0.5104819346572396,0.4497694390124032,0.5754814278434314,fit
18525,Dylan Cease,2020,ER,0.4457142857142857,0.4749801907326575,0.42774375183988783,0.5239766579796942,fit
18525,Dylan Cease,2021,ER,0.4346076458752515,0.4441592504877066,0.40940960704828927,0.48001973684026505,fit
18525,Dylan Cease,2022,ER,0.24456521739130435,0.40031825560215484,0.37330218247109764,0.4275428065114537,fit
18525,Dylan Cease,2023,ER,0.5084745762711864,0.43891811878486164,0.4108470271880258,0.468139687555016,fit
18525,Dylan Cease,2024,ER,0.38556338028169007,0.4126575843907956,0.3833970662734232,0.4445306919456214,fit
18525,Dylan Cease,2025,ER,0.5059523809523809,0.41308821936306583,0.37675172491761183,0.4521361895414185,fit
21690,Edward Cabrera,2021,ER,0.6455696202531646,0.4866824067517231,0.410772681549251,0.5691438694314069,fit
21690,Edward Cabrera,2022,ER,0.33488372093023255,0.4327133036333165,0.3814896264967211,0.4878081619397685,fit
21690,Edward Cabrera,2023,ER,0.47157190635451496,0.46832354009247307,0.42483424439902756,0.5147132120536918,fit
