playerid,PlayerName,Season,metric,observed,fitted_mean,fitted_p05,fitted_p95,type
23550,Aaron Ashby,2022,K9,10.56521739130435,9.684631750343403,8.49467077032653,10.961056220828093,fit
29914,Andrew Alvarez,2025,K9,7.714285714285715,8.817177760068128,7.190038212235493,10.69876397149633,fit
23590,Ben Brown,2024,K9,10.409638554216867,9.580386499905869,8.484987987440249,10.784296415653229,fit
23590,Ben Brown,2025,K9,10.24137931034483,9.393428344677607,8.401610815457781,10.456265428669708,fit
13543,Blake Snell,2018,K9,11.009225092250924,11.130185628600643,10.3219678610147,11.919337881422313,fit
13543,Blake Snell,2019,K9,12.364485981308412,11.818207298232272,11.085802611843754,12.527351698402393,fit
13543,Blake Snell,2020,K9,11.34,12.081352215359393,11.4383882674213,12.735224213141155,fit
13543,Blake Snell,2021,K9,11.89119170984456,12.338781325786842,11.76420875952043,12.917201773540437,fit
13543,Blake Snell,2022,K9,12.0234375,11.69802762043492,11.14313731494814,12.255717763832216,fit
13543,Blake Snell,2023,K9,11.700000000000001,11.7510973458866,11.12573238150462,12.3938101413092,fit
13543,Blake Snell,2024,K9,12.548076923076923,11.529907717180109,10.7622647781693,12.331809020845599,fit
13543,Blake Snell,2025,K9,10.565217391304348,11.295833047269507,10.40499649962024,12.215317902040475,fit
26056,Brandon Walter,2025,K9,8.720496894409939,8.663748896392852,7.395940574495454,10.06580288264493,fit
16162,Brandon Woodruff,2019,K9,10.578082191780819,10.423796615655402,9.604553672724945,11.29011769927256,fit
16162,Brandon Woodruff,2020,K9,11.117647058823527,10.777285007827595,10.060425914709606,11.51354057490643,fit
16162,Brandon Woodruff,2021,K9,10.589219330855018,11.13366414203097,10.512936689652113,11.77912687692651,fit
16162,Brandon Woodruff,2022,K9,11.152173913043478,10.678568331938653,10.05209754704069,11.339431216572416,fit
16162,Brandon Woodruff,2023,K9,9.940298507462687,10.853308096433182,10.108773862715049,11.646671172936678,fit
16162,Brandon Woodruff,2025,K9,11.551546391752577,10.683291838107522,9.558606822044172,11.908813210943002,fit
21844,Braxton Garrett,2021,K9,8.470588235294118,8.866820544274255,7.861354239230923,9.891095620130777,fit
21844,Braxton Garrett,2022,K9,9.204545454545455,8.512322774222358,7.715354690967098,9.335369179560255,fit
21844,Braxton Garrett,2023,K9,8.793319415448853,8.662233105299697,7.917243547028902,9.429784125359708,fit
21844,Braxton Garrett,2024,K9,8.27027027027027,8.612918712796693,7.829877338649891,9.467445340200397,fit
30279,Bryan Woo,2023,K9,9.547528517110266,8.950672147848683,8.152721732993916,9.819447738568996,fit
30279,Bryan Woo,2024,K9,7.491758241758243,9.006448701711669,8.315928072394753,9.717646283435636,fit
30279,Bryan Woo,2025,K9,9.546428571428574,9.052345417673665,8.34405699132656,9.746842942866275,fit
32095,Cam Schlittler,2025,K9,10.356164383561643,10.014023437044335,8.60529813121496,11.534630168141062,fit
16137,Carlos Rodón,2018,K9,6.7127071823204405,9.44174747258134,8.582193509760595,10.347127443100721,fit
16137,Carlos Rodón,2019,K9,11.942307692307693,10.106815582203168,9.344969979695342,10.928210116612119,fit
16137,Carlos Rodón,2021,K9,12.550251256281408,10.72453136388802,10.120062737902593,11.333380975877818,fit
16137,Carlos Rodón,2022,K9,11.983146067415731,10.250560266382882,9.734038841771799,10.779055323619437,fit
16137,Carlos Rodón,2023,K9,8.95336787564767,10.38140998865994,9.858497609167896,10.936083796320357,fit
16137,Carlos Rodón,2024,K9,10.028571428571428,10.268984416380055,9.687983027717744,10.899510695937106,fit
16137,Carlos Rodón,2025,K9,9.353242320819112,10.142961860650418,9.453224690575068,10.879121932382112,fit
30113,Chad Patrick,2025,K9,9.55153203342618,9.135515595450421,8.073020243745125,10.28208225966128,fit
35333,Chase Burns,2025,K9,13.915384615384614,11.337709358533564,9.388633357720503,13.459237964587173,fit
10603,Chris Sale,2018,K9,13.5,12.307741579439588,11.439162270391627,13.195526983498143,fit
10603,Chris Sale,2019,K9,13.316742081447963,12.833975188345832,12.050833889504716,13.648865675402371,fit
10603,Chris Sale,2021,K9,10.96875,12.92185783654092,12.250625998627195,13.604627269173779,fit
10603,Chris Sale,2023,K9,10.957792207792206,11.866568824077394,11.190369902698036,12.566378979054548,fit
10603,Chris Sale,2024,K9,11.397748592870544,11.432277631933617,10.691253553904927,12.213556131850538,fit
10603,Chris Sale,2025,K9,11.816976127320954,10.997629463634881,10.16802816556952,11.876668967819251,fit
19899,Clarke Schmidt,2023,K9,8.433962264150944,8.71000515052618,7.95675716798464,9.486192628692715,fit
19899,Clarke Schmidt,2024,K9,9.80859375,8.768955108264251,8.065471974058063,9.48859494582287,fit
19899,Clarke Schmidt,2025,K9,8.351694915254237,8.819565455141095,7.992340513938001,9.639775241749318,fit
21846,Cole Ragans,2022,K9,6.075,9.671776001189988,8.550779997179566,10.8130819249944,fit
21846,Cole Ragans,2024,K9,10.77101967799642,10.5105721791851,9.701270390263685,11.339740337332525,fit
21846,Cole Ragans,2025,K9,14.302702702702703,10.820786605451026,9.891520763873496,11.804047607068188,fit
27649,Connor Phillips,2023,K9,11.32258064516129,9.123601555363477,7.089595385675713,11.421736165699725,fit
20778,Cristopher Sánchez,2023,K9,8.69798657718121,8.516165803296156,7.82265637672252,9.248263958397096,fit
20778,Cristopher Sánchez,2024,K9,7.57981651376147,8.581727843490958,8.003941177407134,9.180232098090414,fit
20778,Cristopher Sánchez,2025,K9,9.445544554455445,8.638874610534417,8.016867177060671,9.280102730496903,fit
26389,DJ Herz,2024,K9,10.7593984962406,10.052944333925259,8.710539333837806,11.474572566532773,fit
30056,David Festa,2024,K9,10.772020725388602,9.281640159125425,8.132585003928119,10.496359508189352,fit
30056,David Festa,2025,K9,8.94375,9.185565009432663,8.098125718984951,10.349560712611936,fit
18525,Dylan Cease,2019,K9,9.986301369863014,10.137526783838076,9.252058357615216,11.09023640491911,fit
18525,Dylan Cease,2020,K9,6.788571428571428,10.562344503242237,9.783690843519167,11.354396839243746,fit
18525,Dylan Cease,2021,K9,12.277665995975855,10.995520860542053,10.356977670257299,11.653730899805002,fit
18525,Dylan Cease,2022,K9,11.103260869565219,10.626200935438138,10.105213917848182,11.166146762431113,fit
18525,Dylan Cease,2023,K9,10.88135593220339,10.881301488314778,10.374959217544486,11.386860836443866,fit
18525,Dylan Cease,2024,K9,10.64788732394366,10.883530642156186,10.323981744542488,11.468096798301882,fit
18525,Dylan Cease,2025,K9,11.517857142857142,10.870165876745007,10.170876418868806,11.61815406942941,fit
21690,Edward Cabrera,2021,K9,9.569620253164558,10.379195639379747,9.23200306251404,11.60548730320897,fit
21690,Edward Cabrera,2022,K9,9.41860465116279,9.90759661977632,9.05333010486123,10.805711911754244,fit
21690,Edward Cabrera,2023,K9,10.655518394648828,10.023884899573517,9.320297482648277,10.774913625789884,fit
21690,Edward Cabrera,2024,K9,9.996539792387544,9.908073030293512,9.22589175208234,10.60543390606499,fit
21690,Edward Cabrera,2025,K9,9.806295399515738,9.781848277510784,9.000660428601266,10.588240957553618,fit
29839,Emmet Sheehan,2023,K9,9.546961325966851,10.123949096165648,8.88701710038442,11.47155749136349,fit
29839,Emmet Sheehan,2025,K9,10.922727272727272,10.14183166801424,9.027579141537776,11.302645567120758,fit
19316,Eric Lauer,2018,K9,8.035714285714286,7.855436351037081,7.127334107970581,8.600979739000646,fit
19316,Eric Lauer,2019,K9,8.298440979955457,8.437960316314694,7.788778818339186,9.098075459925742,fit
19316,Eric Lauer,2021,K9,8.873595505617976,9.01733556625609,8.478433870633756,9.569690674722583,fit
19316,Eric Lauer,2022,K9,8.90546218487395,8.649988897610044,8.126616737085268,9.202723661269117,fit
19316,Eric Lauer,2023,K9,8.292857142857143,8.792561102169275,8.176428671614154,9.439356878163162,fit
19316,Eric Lauer,2025,K9,8.770700636942673,8.654956181850608,7.823305519247089,9.556532317623194,fit
27768,Eury Pérez,2023,K9,10.642335766423361,10.325480336350827,9.15834669177813,11.576545575607682,fit
27768,Eury Pérez,2025,K9,9.912587412587415,10.051300018855471,9.08187640304342,11.098207439145677,fit
18679,Freddy Peralta,2018,K9,11.029787234042553,11.045081551290473,9.858009637106818,12.304214565949497,fit
18679,Freddy Peralta,2021,K9,12.159353348729791,11.826905466239445,11.083932910842343,12.573877191236766,fit
18679,Freddy Peralta,2022,K9,9.923076923076923,11.084837055527782,10.489342509799657,11.674241537002706,fit
18679,Freddy Peralta,2023,K9,11.408450704225352,11.008576917928195,10.457725052497029,11.55294867574562,fit
18679,Freddy Peralta,2024,K9,10.36468330134357,10.678611324501658,10.085058126498836,11.26905927926786,fit
18679,Freddy Peralta,2025,K9,10.39245283018868,10.343693028724179,9.65152953368884,11.045722434701215,fit
27463,Garrett Crochet,2024,K9,12.883561643835616,11.647041106388722,10.774372091159709,12.595723852167128,fit
27463,Garrett Crochet,2025,K9,11.176948051948049,11.340077484905558,10.532089539810775,12.191065629679613,fit
30122,Gavin Williams,2023,K9,8.890243902439025,9.289096096098852,8.375442158574296,10.244913787290479,fit
30122,Gavin Williams,2024,K9,9.355263157894736,9.264028625454836,8.49024322471282,10.052937970730522,fit
30122,Gavin Williams,2025,K9,9.286282306163022,9.228564756462287,8.455544395441311,9.999442380695392,fit
13125,Gerrit Cole,2018,K9,12.39933444259567,12.557809662186976,11.771398155061787,13.361623361453466,fit
13125,Gerrit Cole,2019,K9,13.817896389324957,12.694377777107418,12.046221819739248,13.378083591057361,fit
13125,Gerrit Cole,2020,K9,11.589041095890412,12.354589196018672,11.784569084479447,12.95656583374525,fit
13125,Gerrit Cole,2021,K9,12.06066176470588,12.012628854535249,11.498845029074165,12.516910441305852,fit
13125,Gerrit Cole,2022,K9,11.526578073089704,10.842790876570723,10.309957272939371,11.381532937430272,fit
13125,Gerrit Cole,2023,K9,9.559808612440191,10.369898051009738,9.746767006792265,11.001243732879345,fit
13125,Gerrit Cole,2024,K9,9.378947368421052,9.687007850914402,8.964051859862483,10.415450162092094,fit
16944,Grant Holmes,2025,K9,9.626086956521739,9.276241731338228,8.220451424214726,10.425980239505368,fit
24492,Grayson Rodriguez,2023,K9,9.51639344262295,9.478643065107224,8.574078803623657,10.426244107454457,fit
24492,Grayson Rodriguez,2024,K9,10.028571428571427,9.397376435017408,8.574432721229666,10.251283733158278,fit
31635,Hayden Birdsong,2024,K9,11,10.266784623469798,8.739239058433816,11.950477472019264,fit
25880,Hunter Brown,2023,K9,10.291220556745182,9.673130626795718,8.94204641474682,10.439169746038774,fit
25880,Hunter Brown,2024,K9,9.476470588235294,9.835408468996597,9.195143388714616,10.502358832158208,fit
25880,Hunter Brown,2025,K9,10.003597122302157,9.989269113291133,9.274539017559087,10.727363175596006,fit
22182,Hunter Greene,2022,K9,11.745358090185675,11.058791166298446,10.154737452719148,12.00959253924232,fit
22182,Hunter Greene,2023,K9,12.214285714285715,11.251632512370099,10.501165560970895,12.023925813990513,fit
22182,Hunter Greene,2024,K9,10.117516629711751,11.183895655948586,10.470634232201787,11.878256901261576,fit
22182,Hunter Greene,2025,K9,11.034055727554177,11.103063956354042,10.313865301572603,11.94033358670211,fit
33527,Hurston Waldrep,2025,K9,8.78698224852071,8.974109562062274,7.517996741299785,10.56173834371816,fit
27889,J.T. Ginn,2024,K9,7.6764705882352935,8.607209408506701,7.540000396670733,9.716553418378185,fit
