playerid,PlayerName,Season,metric,observed,fitted_mean,fitted_p05,fitted_p95,type
29911,Andrew Abbott,2023,ERA,3.8689024390243905,3.9491203192955533,3.4803535681892614,4.457207463356601,fit
29911,Andrew Abbott,2024,ERA,3.717391304347826,3.678144095628482,3.334754322945353,4.047969121196837,fit
29911,Andrew Abbott,2025,ERA,2.8677354709418834,3.6505743366060814,3.3012711028007553,4.014953223244358,fit
29914,Andrew Alvarez,2025,ERA,2.3142857142857145,3.7644774003604433,2.9226951055556842,4.708474653305327,fit
13543,Blake Snell,2018,ERA,1.8929889298892992,3.0426528284005623,2.715677630489516,3.389469444915873,fit
13543,Blake Snell,2019,ERA,4.289719626168225,3.2346436732742205,2.9498373380766503,3.539415616933006,fit
13543,Blake Snell,2020,ERA,3.2399999999999998,3.1228281439027055,2.870852324968679,3.386571261836773,fit
13543,Blake Snell,2021,ERA,4.196891191709845,3.0296955009362927,2.8152809483196815,3.253779872733744,fit
13543,Blake Snell,2022,ERA,3.375,2.83301003183497,2.618258258438009,3.0497798153550306,fit
13543,Blake Snell,2023,ERA,2.25,3.222382579706035,2.9488538311833996,3.5019411325704057,fit
13543,Blake Snell,2024,ERA,3.1153846153846154,3.1431020382229815,2.821349970409014,3.48187282646697,fit
13543,Blake Snell,2025,ERA,2.3478260869565215,3.2641742062647605,2.8682585277717014,3.69138716658102,fit
26056,Brandon Walter,2025,ERA,3.354037267080746,3.4215513795078776,2.8278287698177125,4.084117100744988,fit
16162,Brandon Woodruff,2019,ERA,3.624657534246575,3.42922696769796,3.0219933163078303,3.8662497077410425,fit
16162,Brandon Woodruff,2020,ERA,3.0542986425339365,3.1756884076125647,2.863121702756013,3.5044179546050165,fit
16162,Brandon Woodruff,2021,ERA,2.5594795539033455,2.9564586737940224,2.708701632641627,3.2014506681395205,fit
16162,Brandon Woodruff,2022,ERA,3.052173913043478,2.653384058594881,2.4199462335330595,2.8893425619438595,fit
16162,Brandon Woodruff,2023,ERA,2.283582089552239,2.8977474548493176,2.5960855400355682,3.214485612770119,fit
16162,Brandon Woodruff,2025,ERA,3.2010309278350513,2.707897145322352,2.2781748177755614,3.169396529756252,fit
21844,Braxton Garrett,2021,ERA,5.029411764705882,4.4787515530132,3.8327484756807024,5.192657446541504,fit
21844,Braxton Garrett,2022,ERA,3.579545454545454,3.9377341147117364,3.4901919090942712,4.403156028405196,fit
21844,Braxton Garrett,2023,ERA,3.663883089770355,4.215155889664932,3.799263456081229,4.6373152568617515,fit
21844,Braxton Garrett,2024,ERA,5.351351351351352,3.8721299263388538,3.448645921144524,4.3135965241309036,fit
23920,Brayan Bello,2022,ERA,4.709302325581395,4.454521265487093,3.9105753189924584,5.031590416238429,fit
23920,Brayan Bello,2023,ERA,4.24203821656051,4.7007825966304235,4.272410122799985,5.156113476074686,fit
23920,Brayan Bello,2024,ERA,4.490759753593429,4.256056287211881,3.9171171418716226,4.599193558268011,fit
23920,Brayan Bello,2025,ERA,3.348,4.105132150954601,3.7231986682953404,4.4996435526765834,fit
30279,Bryan Woo,2023,ERA,4.2091254752851714,3.3478133404069568,2.915218800818367,3.8127653718500496,fit
30279,Bryan Woo,2024,ERA,2.8928571428571432,3.113074118089277,2.7911564121690384,3.45591150744721,fit
30279,Bryan Woo,2025,ERA,2.941071428571429,3.0845968801810675,2.782214807392477,3.4089836297252227,fit
31872,Cade Horton,2025,ERA,2.669491525423729,3.220527563992455,2.702184865318316,3.786535738545295,fit
32095,Cam Schlittler,2025,ERA,2.958904109589041,3.4866644071386905,2.8323977864590684,4.192443776608349,fit
16137,Carlos Rodón,2018,ERA,4.176795580110497,3.8326230180393694,3.383489953024951,4.312378139165154,fit
16137,Carlos Rodón,2019,ERA,5.1923076923076925,3.972498827296152,3.570625371795394,4.389173217414872,fit
16137,Carlos Rodón,2021,ERA,2.374371859296483,3.536854668251525,3.2794700707722684,3.8090049979987617,fit
16137,Carlos Rodón,2022,ERA,2.8820224719101124,3.224315932841067,3.0001202315194986,3.4566020880883297,fit
16137,Carlos Rodón,2023,ERA,6.8549222797927465,3.5754982374887714,3.314730994511262,3.848295284322846,fit
16137,Carlos Rodón,2024,ERA,3.96,3.39970359775648,3.114555174106315,3.6962808514396097,fit
16137,Carlos Rodón,2025,ERA,3.087030716723549,3.4415630442988245,3.104646386674424,3.79504254555952,fit
30113,Chad Patrick,2025,ERA,3.5348189415041777,3.862972345769305,3.3388057608484285,4.450617461517294,fit
10603,Chris Sale,2018,ERA,2.107594936708861,2.8815249656641155,2.5774340114210643,3.1940536350771387,fit
10603,Chris Sale,2019,ERA,4.398190045248868,3.080365974751172,2.796904489188275,3.366715953123051,fit
10603,Chris Sale,2021,ERA,3.1640625,2.9171149063600073,2.6819756581915266,3.152261620632618,fit
10603,Chris Sale,2023,ERA,4.295454545454545,3.136061876688119,2.8534807209404756,3.4219102818344185,fit
10603,Chris Sale,2024,ERA,2.380863039399625,3.074913269709762,2.759902624538976,3.3973282769606463,fit
10603,Chris Sale,2025,ERA,2.578249336870026,3.209945844736207,2.826571870009392,3.599505630926269,fit
19899,Clarke Schmidt,2023,ERA,4.6415094339622645,4.185703179492271,3.7444187947210783,4.647730458161986,fit
19899,Clarke Schmidt,2024,ERA,2.84765625,3.788422629799713,3.4219892313218305,4.161852655836698,fit
19899,Clarke Schmidt,2025,ERA,3.3177966101694913,3.6555934094289912,3.207259648995733,4.145280458382668,fit
27597,Cody Bradford,2024,ERA,3.537117903930131,3.5564445813777317,2.9551466841120706,4.181357097760146,fit
21846,Cole Ragans,2022,ERA,4.95,4.057657805239202,3.397235815068093,4.7753621023068,fit
21846,Cole Ragans,2024,ERA,3.1395348837209296,3.7029885714524666,3.329250043270298,4.094480954389195,fit
21846,Cole Ragans,2025,ERA,4.6702702702702705,3.493826660032127,3.1012873974667707,3.9123454959169828,fit
19361,Corbin Burnes,2020,ERA,2.111731843575419,2.6454825104880086,2.3173941569908467,2.997584138007457,fit
