playerid,PlayerName,position,PA_atc,composite_zscore,z_HR,z_R,z_RBI,z_SB,z_OBP,z_SLG
11739,J.T. Realmuto,C,470.576,0.15086728099415622,0.007664080457050905,0.3262109424109431,0.32509625467772524,0.18375629571566443,0.08312491124303854,-0.020648798539484915
11899,Joc Pederson,OF,410.979,0.03003452593495555,0.21544585020957585,0.1323646807752449,0.1880975523129573,-0.523870671360864,0.1388502903963581,0.02931945327646111
12037,Jon Berti,3B,180.205,-0.9210458428768197,-1.116012167595857,-1.014928115756319,-1.2011723208331329,0.8266175963253168,-0.746546063606447,-2.2742339857944787
12144,Max Kepler,OF,165.378,-0.5860921723060529,-0.7155095701021476,-0.965140982369426,-0.9256716692593436,-0.7569671706580322,-0.03609928147903541,-0.11716435996833265
12158,Austin Barnes,C,103.573,-1.0985476682002926,-1.089391051974875,-1.3050340485917542,-1.3047349521529816,-0.7424601420216647,-0.6185918545750698,-1.5310739598854102
12161,Xander Bogaerts,SS,567.108,0.33802739177218366,-0.3186645937661586,0.7385052964657843,0.27133934802918075,1.4792011624059205,0.43134857203528415,-0.5735654345369094
12533,Marcus Semien,2B/SS,584.205,0.6051558308176354,0.9037509311018209,1.1975033833553683,0.9777916005238311,0.1943564612849969,-0.0011731076346073895,0.3587057162744026
12552,Eugenio Suárez,3B,576.418,0.6787377549767072,1.8965185454126299,0.8346927769566462,1.6034899249996928,-0.613922504567791,-0.31936680299369385,0.6710145900527589
12564,Trevor Story,SS,581.646,0.6199515000227789,0.5473456522696513,0.9170475188754807,0.8805713237482894,2.3628721333116394,-0.8318063554813281,-0.15632127258705938
12856,George Springer,OF,574.473,1.0940606860105477,0.8980095039379753,1.4007730757967847,0.9783046362647387,1.200892192135012,1.2235397050939203,0.862845002834856
12859,James McCann,C,202.58,-0.6603301678782131,-0.5978067227026026,-0.9044838888460718,-0.7149340780618184,-0.7431986100868229,-0.8588152447851776,-0.14274246278678568
12916,Francisco Lindor,SS,673.796,1.6146289515244954,1.6482982541619997,1.9809479560047452,1.6456782225514188,2.276792807248759,0.9450498194600838,1.1910066497199652
12927,Brandon Nimmo,OF,632.581,1.0009745688016576,1.0671901067961302,1.5146845964235252,1.2756891837942859,0.07572457737700938,1.3424909187072076,0.7300680297117869
12976,Austin Hedges,C,141.492,-1.8687776266070844,-1.0689428474120426,-1.319746473808798,-1.2486034625713955,-0.7979580643483792,-3.8770867031127465,-2.9003282083891446
12979,Javier Báez,SS,327.898,-0.9324584240097411,-0.5488681522326285,-0.5328317052808555,-0.4290236585252464,-0.2755570812811722,-2.473319310427789,-1.335150636310755
13066,Teoscar Hernández,OF,561.473,0.9361421186698724,1.5385979470943403,0.9710400485829709,1.5872794354467998,-0.11709221697618212,0.253526139238731,1.3835013586325753
13145,Josh Bell,1B,529.965,0.10831198994855566,0.48907305380005445,0.27569734483725483,0.7401584979549638,-0.837019598595099,0.12988619945746466,-0.14792355776330485
13152,Jorge Polanco,2B/SS,507.815,0.3933343368925968,0.9850416549047011,0.5903517690996236,0.9346205443435557,-0.4186766176736552,-0.31945609151293813,0.5881247621942935
13185,Orlando Arcia,SS,150.212,-0.9905024864963359,-0.8676668255727616,-1.1477747257575974,-1.0357779018259476,-0.822724455030558,-1.323991808027565,-0.7450792027635851
13301,Max Muncy,1B/3B,457.741,0.6047787276926513,1.223269058196814,0.5512649765347789,0.9041252137506529,-0.6325369737889694,0.8675804865969415,0.7149696048656898
13324,Ildemaro Vargas,2B/3B,86.7384,-1.0146705403025134,-1.112557194219014,-1.3721337051144882,-1.2987583055938519,-0.728538376282907,-0.6602832743820847,-0.9157523862227334
13355,Luke Maile,C,134.138,-1.2478989674327075,-1.0240119576860633,-1.2485786738097677,-1.1882398699515622,-0.7806276524455181,-1.6006858189872444,-1.6452498317160884
13419,Christian Walker,1B,584.33,0.7923047202680168,1.7619837565826504,0.9816015685922415,1.5673768490613262,-0.5537039854118635,0.1577197709452582,0.8388503618384882
13510,José Ramírez,3B,658.363,2.0811526653516235,1.751150518344938,1.961213761610292,1.947499538130434,3.441595672357909,1.6437793756986685,1.7416771259674964
13590,Jesse Winker,OF,289.165,-0.37181541108753263,-0.550657656660345,-0.437403335113121,-0.52691333196646994,-0.3975133449595526,0.20784453221040974,-0.5262493300361166
13611,Mookie Betts,OF,629.315,1.1496554933742311,1.3535240417447123,1.6799174556327277,1.4148757005081436,0.05206675461925131,1.3452349895401232,1.052314018200428
13613,Ketel Marte,2B,624.186,1.5062172782881926,2.0055808751405952,1.7153000745124374,1.761701186008755,-0.2772053309882162,1.7929633712186912,2.038963493836893
13620,Carson Kelly,C,366.669,-0.29387336435495653,-0.17697538900583376,-0.2425526912751,-0.08851163386932763,-0.7154181402350722,-0.21707745486320543,-0.3227048768811999
13621,Jeimer Candelario,3B,204.339,-0.30872508566735446,-0.4765724483026782,-0.7577846438904959,-0.6558203586626536,-0.6839484350583427,0.2491025933167676,0.47267277859327617
13624,Corey Seager,SS,536.949,1.3178709623798917,1.7076312976207204,1.151640886522761,1.4126315427098497,-0.5477448894881156,1.9262662200808702,2.256800716833264
13675,Tyrone Taylor,OF,323.446,-0.5311843982612464,-0.5895108056918422,-0.3767084454051659,-0.47504092797737374,0.3734988522743737,-1.1304538718795607,-0.9888911908879099
13723,Jacob Stallings,C,125.657,-1.6019335786336868,-1.0938200501975164,-1.3829898167361119,-1.2468872501396486,-0.866716702460849,-2.573129070976159,-2.4480585812918365
13757,Chris Taylor,OF,219.795,-0.8690716035254353,-0.7506594468435048,-0.8065598970340517,-0.8030793490781531,-0.2356567269149241,-1.4040438710917083,-1.2144303301902697
13770,Rob Refsnyder,OF,237.721,0.3982936150283069,-0.3339566597333427,-0.4174779489897229,-0.43956190461834277,-0.5091502806371958,2.440306985653828,1.649601498494618
13897,Tyler Heineman,C,141.059,-0.5378477214241479,-0.9836346190730398,-1.0965477683477536,-1.1136229618974796,-0.713136378317896,0.9492955438721817,-0.2694401447809
14161,Byron Buxton,OF,529.751,1.4128991529869335,2.1433958653217506,1.3456747514489116,1.408938668909523,0.8751553041707258,0.764560652412691,1.939669675657999
14162,Carlos Correa,SS,541.304,0.4352372332498544,0.22836834272974282,0.6329754758586162,0.6391275034839982,-0.7514803653873227,1.3762100016086953,0.48622244120539654
14221,Jorge Soler,DH/OF,485.783,0.08373555899596835,0.7034199687665927,0.28396594520115187,0.5495624814978156,-0.8145392482897096,-0.2094219336600545,-0.010573859539985932
14344,Matt Olson,1B,675.374,1.4864933747043143,2.398736382389086,1.6262021176441959,2.1988700256188682,-0.7111888133135073,1.7504756814923756,1.655864854394867
14366,Joey Meneses,1B/DH,58.1909,-0.9991495656715227,-1.1389929801054601,-1.4910381699035062,-1.3706480158752181,-0.8575822077190889,-0.4242447736829136,-0.7123912467429495
14551,Anthony Santander,OF,536.832,0.5121281370561135,1.59589094946616,0.6699720166904712,1.2251169866001466,-0.6384524816475404,-0.5064199094608514,0.7266612606882951
14712,Manuel Margot,OF,69.3733,-0.863919270519531,-1.119777724791413,-1.3978881099550777,-1.3565142629087752,-0.7056934907534995,-0.14349371933048766,-0.46014831537793244
14813,Kyle Farmer,2B/SS,166.461,-0.8816604654175412,-0.8370438245058923,-1.0760989141300188,-0.9360835497818614,-0.8037955127482639,-1.0129158634400228,-0.624025127899188
14854,Mike Yastrzemski,OF,435.267,-0.1236436118148808,0.04196141695907311,0.21500794325477546,0.08091957714992253,-0.48154316235248557,-0.1946909425740553,-0.403516503326515
14968,Victor Caratini,C,362.086,-0.10916843510429856,-0.15680249415766914,-0.2619232371979447,-0.012487050582682638,-0.7764685893699613,0.4172549098248839,0.1354158508575827
15112,Ryan McMahon,3B,485.511,0.013946247893710656,0.18206541835176682,0.3542906439816453,0.35184493633936265,-0.45498849367302735,-0.09812201100345344,-0.25141300663402993
15161,Mitch Garver,C/DH,208.238,-0.7995257949483126,-0.5391862633311588,-0.9248470385568999,-0.7324833188064931,-0.8076981987750967,-1.0232931720914522,-0.7696467781287745
15172,Tim Anderson,SS,43.9577,-1.4077835332528226,-1.224658743040335,-1.5368505908373693,-1.5091679473531616,-0.7545744852829913,-1.2603340575817477,-2.1611153754213306
15194,Jake Bauers,1B/OF,323,-0.10189441650604791,-0.1582997133842402,-0.20868144142810904,-0.27369715036249764,0.2384054000203776,-0.06977845696890582,-0.13931513691291228
15223,Adam Frazier,2B/OF,287.937,-0.7071189105548165,-0.8501161357430848,-0.5682143908223164,-0.7314332968120818,-0.22947944014912794,-0.6361410132240285,-1.2273291865782596
15271,Austin Wynns,C,152.861,-0.7193924001863325,-0.7666750567815848,-1.1184165649981694,-0.9287580413176784,-0.8236704027055844,-0.6252474030861964,-0.05358693222878201
15274,Mike Tauchman,OF,307.284,-0.2514969409508196,-0.5687298302056069,-0.3142627569592873,-0.5024743458075036,-0.5461509840198415,0.8392682938249002,-0.41663202253757853
15362,Jeff McNeil,2B/OF,529.751,-0.16209115741645805,-0.28143167372116357,0.35876342096282843,0.247514821425275,-0.4622242321581005,-0.13850688541862255,-0.6966623955889651
15429,Kris Bryant,3B/OF,115.757,-0.8528351447346033,-0.9997191072087339,-1.2253913607794835,-1.2036191830670004,-0.8032629044337845,-0.08036766820371498,-0.8046506447149023
15491,J.P. Crawford,SS,590.016,0.21730589412388504,-0.08420960048664486,0.8829624855751084,0.37911193861797843,-0.27896044575612233,0.8424519674992462,-0.4375209807062557
15518,Amed Rosario,SS,273.081,-0.33153847741362896,-0.7125521107753872,-0.5129734130569225,-0.5725718904125339,-0.22636899920441617,0.11304617241866784,-0.07781062345118199
15640,Aaron Judge,OF,646.074,3.57093429908914,5.114339322026364,3.0148358638306534,3.1907531672651976,0.3287835244531358,4.617393592765366,5.159500324194119
15653,Dominic Smith,1B/OF,264.807,-0.5952897153957376,-0.7461262621559115,-0.7094694153868528,-0.6424383570330362,-0.7337905196360869,-0.03970664684017185,-0.7002070913223664
15674,Reese McGuire,C,168.849,-1.0136339139233663,-0.8987623117452329,-1.0959229109855793,-0.9750687051480381,-0.7808476471937463,-1.3248648267386978,-1.0063370817289037
15679,Rowdy Tellez,1B,309.261,-0.3145356810792985,0.09867125015907906,-0.48498753779807813,-0.04540501358469954,-0.7979495845499984,-0.7730467499408323,0.11550354923873832
15711,Tyler O'Neill,OF,365.848,0.0999081236550099,0.4594224428462229,0.06099075231171613,0.12755068474859776,-0.18171058290898603,-0.32218727696157223,0.4553827218940808
15730,Tyler Wade,2B/OF,42.3392,-1.3511532210748494,-1.2188085445909154,-1.527543689831197,-1.5170599197662638,-0.7044714377741508,-0.932930865808079,-2.20610486867849
15878,Miguel Andujar,3B/OF,325.262,-0.33535384632018866,-0.6140689431487557,-0.38534031879647757,-0.35873719831810097,-0.5561702703452223,0.10953919078789356,-0.20734553810046913
15905,Luis Torrens,C,225.489,-0.8325523271694703,-0.7418458274825652,-0.9037568958078998,-0.746777284518612,-0.8074959877374277,-0.928019455538767,-0.867418511931549
15986,Willy Adames,SS,655.935,1.1776492870718969,2.169225945472009,1.5713129904488874,1.7984929019673084,0.6301865094225775,-0.043750148825658884,0.9404275239462585
15998,Cody Bellinger,1B/OF,608.676,0.9744564621036093,1.2864850442125442,1.2613580382872571,1.4237765880577007,0.4557238978064389,0.5317014576535346,0.8876937466041807
16153,Austin Slater,OF,162.57,-0.7079667208673278,-0.8834230450364787,-0.9822210966287281,-1.0322502382739827,-0.5554480501474209,-0.11442962345069271,-0.6800282716666632
16252,Trea Turner,SS,624.53,1.4639642897696052,0.8254433662243357,1.7304165823251627,1.2351599474324968,2.002846689543161,1.5894387819413265,1.4004803711511489
16376,Michael Conforto,OF,314.442,-0.5090344920049669,-0.3907335576608632,-0.45454312163386745,-0.4036705765718694,-0.75605860047345,-0.36556232741179107,-0.6836387682779598
16426,Thairo Estrada,2B,299.52,-0.6734843566652765,-0.5919304033372479,-0.5125205431447506,-0.5285850312529725,-0.39690965117954174,-1.1735944580674027,-0.8373660530097438
16442,Ryan O'Hearn,1B/DH,506.013,0.5042868843557172,0.3199716898936812,0.5780218359767592,0.7193615056390913,-0.4015016524545269,1.1517610097407853,0.6581069173385136
16472,Rhys Hoskins,1B,407.716,0.19129465084421407,0.6526099923153063,0.10726723839646764,0.4306142353915091,-0.6712786731722966,0.24949147729160132,0.37906363484269684
16478,Kyle Schwarber,DH/OF,667.249,1.9975529898795232,4.089980111586915,2.1151370978431587,2.46967084027331,-0.27033040718055373,1.4984662095768506,2.082394087177459
16505,Matt Chapman,3B,613.993,0.6993026589373684,0.8943864671005316,1.2813897648263928,0.9961201039305441,0.618777237330132,0.31566038089410814,0.08948199954250138
16512,Isiah Kiner-Falefa,SS,283.502,-0.45917306617420484,-0.8578898069685735,-0.5179621338992354,-0.7150146071640939,0.27292204491517674,-0.09716893476011289,-0.8399249591683903
16530,Mauricio Dubón,2B/OF,328.606,-0.5416805524153914,-0.6397326235891517,-0.3862805822768259,-0.4731554409461327,-0.5370979661909338,-0.5533410491476626,-0.6604756523416414
16535,Danny Jansen,C,337.901,0.016577930420150527,0.31134909614403583,-0.24250291895884574,0.036435507849382084,-0.7955927673069118,0.3119972317029593,0.4777814330902835
16556,Ozzie Albies,2B,586.723,0.5127472741876983,0.7448354036923437,0.9959881445389522,1.0035721826535622,0.24252601254781123,-0.2253433514660642,0.3149052531595849
16578,Yandy Díaz,1B/3B,620.458,0.9923929576796108,0.623618720848118,1.1886011656503959,1.3148849232940538,-0.7142135910086158,2.4273361793294557,1.1141303479642566
16622,Luis Urías,2B/3B,152.196,-0.7341785536953708,-0.8275638077684648,-1.0695827512418552,-1.0273675004061096,-0.7747911752544909,-0.20496244445060732,-0.5008036430506968
16725,Jose Trevino,C,261.712,-0.884944606626679,-0.6706901809500709,-0.7955452468321843,-0.6306677822879044,-0.7939545124759805,-1.4378882169007932,-0.98092170031314
16930,Jonah Heim,C,273.889,-0.6494460820229292,-0.41445350014368254,-0.6759782020696778,-0.42365603474380825,-0.7360327882442875,-1.1716220586695243,-0.4749339082665941
16939,Lane Thomas,OF,382.596,-0.2011476747656471,-0.23195832254040613,-0.025544619867758658,-0.18145575191210925,1.0741803953363815,-1.1257291497239426,-0.7163785998860476
16947,Derek Hill,OF,182.308,-0.6610704630364995,-0.7781129109521108,-0.8899533998908848,-0.9148966741537687,-0.11232006281491946,-0.7893341962735811,-0.4818055341337323
16997,Gleyber Torres,2B,635.421,0.36980517853559164,0.2559169744474527,1.090050238303594,0.7664379167979793,-0.07473067776486236,0.39636337564747814,-0.215206756218092
17022,Edmundo Sosa,3B/SS,210.257,-0.11397854556391991,-0.45421806785528385,-0.6751386435079667,-0.5871706240762277,-0.5229402433109667,0.5777742284655504,0.977822076901375
17027,Alex Verdugo,OF,201.287,-0.8977666379385171,-0.9313447377525097,-0.9377235955480379,-0.9679049840226318,-0.7574093954099305,-0.6302290644164975,-1.1619880504814952
17040,Jose Herrera,C,26.3535,-1.2350054733605516,-1.2162302578442332,-1.5949556595673284,-1.5282727461013095,-0.8571627041522699,-0.7374068128334575,-1.4760046596647103
17128,Ramón Laureano,OF,505.723,0.44730662660066084,0.6333303535975792,0.7079948891554662,0.6764113085129524,0.1759313474190068,0.07320402913712935,0.41696783178183167
17232,Yoán Moncada,3B,371.206,-0.21394545506954965,-0.05313544433900027,-0.1830916025591939,-7.740300621403643e-4,-0.7415656923640848,-0.21311599378330795,-0.09198996730957053
17273,Jorge Mateo,SS,187.88,-0.5122949658441607,-0.7913455342591402,-0.8201963734771899,-0.9330251338339525,0.8357584197012127,-0.8351886619681148,-0.529772511227779
17276,Alex Jackson,C,67.1639,-1.087073658894054,-1.0046293057312383,-1.4210631491585028,-1.3374912093875888,-0.8281890546500549,-1.2532636080206665,-0.6778056264162731
17338,Willi Castro,OF,518.722,0.2977799460659489,-0.1423259012125662,0.7235957155581927,0.17938549095150416,1.2513944068568106,0.2094233694358186,-0.43479340519406645
17350,Rafael Devers,3B,656.843,1.3561572461180649,2.057531774595729,1.5901301867030169,2.013873000711915,-0.527492315586016,1.3383509201228487,1.6645499101608943
17452,Jose Siri,OF,32.5793,-1.0288752973239659,-1.1161887622622093,-1.536698082722421,-1.466840401392225,-0.7602695229390416,-1.187454981019215,-0.10580003360868369
17548,Taylor Ward,OF,620.854,1.2055326318262753,1.9902864788919115,1.4380958165566988,1.6920596291429089,-0.36258093558445775,1.0054389966504842,1.4698958053001057
17620,Myles Straw,OF,127.541,-0.8428393577618039,-1.1011638074244186,-1.1452141337848036,-1.260350151033463,-0.4283183835500561,0.16625127896934244,-1.2882409497474243
17678,Alex Bregman,3B,637.231,0.6754826001221628,0.900061022606673,1.1386797793938161,1.251651171349308,-0.6517810006213032,1.0079799957007427,0.40630463230374053
17901,Andrew Benintendi,OF,490.484,-0.08122656448105534,0.058364631860101886,0.28498507747240576,0.38099929539011157,-0.515777793748055,-0.4063958100196247,-0.2895347878412715
17907,Brendan Rodgers,2B,151.819,-0.9813060773741887,-0.9634196904981249,-1.1345248897121756,-1.0902368784585963,-0.819240018176725,-0.8737297925571496,-1.0066851948423607
17919,Ian Happ,OF,640.89,0.8383238640084189,1.0192280754891319,1.3690496835785897,1.2356552230838815,0.16438720040204324,0.775676114028373,0.46594688746849316
17929,Cedric Mullins,OF,441.348,0.5064964905242476,0.36728728315769094,0.4729356872269452,0.37032921980404415,1.784471972888976,-0.25370222985273594,0.2976570099205651
17982,Ty France,1B,306.949,-0.5020245305209198,-0.6647535228467519,-0.5498250697668501,-0.48606532973666344,-0.8014183661896339,0.19543869211169743,-0.7055235866973169
17988,Tyler Stephenson,C,441.755,0.18745334794833815,0.32026743404036634,0.16489534688331847,0.4786201909839747,-0.7672402640788066,0.5169574579131166,0.41121992194805956
18015,Paul DeJong,SS,140.64,-1.0805941279583042,-0.8118156672643481,-1.1511805009492058,-1.0620055341984809,-0.7146810359813471,-1.860321551181308,-0.8835604781751359
18030,Harrison Bader,OF,447.982,0.3099632886163431,0.08242838120680027,0.43317574255080676,0.2598014433486237,0.8150415376956713,0.12011338733504325,0.14921923956111327
18036,Jake Cronenworth,1B/2B,579.465,0.12292570343665475,0.1659649228689289,0.7136648894051233,0.6599224263195874,-0.47597094011967855,0.09973424993406728,-0.4257613277880997
18042,Dylan Moore,2B/OF,246.644,-0.2902497118786905,-0.4378662587644124,-0.5115071709857603,-0.6731423146578626,0.9360957844474302,-0.6188669913481728,-0.43621131996336526
18054,Sam Haggerty,OF,216.22,-0.22050442567962944,-0.8732958513901276,-0.649016451156995,-0.9120085605254639,0.9513690268312903,0.7429746320094922,-0.5830493498459728
18067,Garrett Stubbs,C,57.7745,-1.3124487227437305,-1.177376898678074,-1.4826740196601373,-1.442124194715407,-0.7640390756321969,-1.194733407537936,-1.8137447402386306
18123,Nathan Lukes,OF,322.387,0.021689570397291247,-0.06791904311497342,-0.21770751338637684,-0.08613484155449959,-0.5870420000069858,0.4557426114360782,0.6331982090105049
18126,LaMonte Wade Jr.,1B/OF,143.97,-1.1427360972982015,-1.0267771563955648,-1.1965751620102922,-1.1852406940319904,-0.8020097142337212,-0.898061882744963,-1.7477519743726773
18314,Dansby Swanson,SS,628.183,0.9655752662488006,1.0524568629191862,1.3911719161403469,1.2491715789534517,1.2569397584720954,0.23374102108632444,0.6099704599214
18345,Kyle Tucker,OF,621.669,1.7381274623952379,1.5991080067521792,1.7496255650722068,1.6469246307801504,2.0766591542179995,1.6193544234185073,1.7370929941303848
18360,Austin Riley,3B,620.276,0.995861518585392,1.2431390110795324,1.3307475872514734,1.48247047780507,-0.4989048285941263,1.1927182933970732,1.2249985705733295
18363,Victor Robles,OF,368.102,0.29701860357682824,-0.6788060420653349,0.05376374320209118,-0.45663372213169784,2.5866153116809634,0.8301455841101318,-0.5529732533351842
18373,Ryan Mountcastle,1B,179.511,-0.7141149043192385,-0.8068351206182663,-0.9876247794101035,-0.8701587743000831,-0.7404545049965428,-0.48779808131411,-0.39181816527632585
18400,Juan Yepez,1B/DH/OF,37.9561,-0.5920186857922692,-1.1322538874112844,-1.5166616884662432,-1.4347866164215644,-0.840563455460332,0.6918075569241926,0.6803459760816161
18401,Ronald Acuña Jr.,OF,626.877,1.9779619042915701,1.1016091978746139,2.116692236767628,1.1808195850353171,3.6398656767060693,2.389530658327721,1.4392540710380706
18564,Trent Grisham,OF,523.819,0.42098412702644555,1.1815789383510797,0.7685814025260708,0.7614513709606073,-0.23444197757826302,-0.19234986868951817,0.24108489658869692
18568,Luis Arraez,1B/2B,585.245,0.36081081845925905,-0.5055789258706338,0.885477882547158,0.3553224757701939,0.01697520242390994,1.5885136481297122,-0.17584537224478605
18577,Ke'Bryan Hayes,3B,540.302,-0.3039210401370696,-0.4893200307026574,0.3679114311721328,0.039503447660925874,0.4038895575706824,-0.838309190374292,-1.3072014561492096
18795,Ramón Urías,3B,220.372,-0.5618099302421601,-0.6899792213394219,-0.8085490546494593,-0.7002534344023391,-0.7261410745560329,-0.16344016754089985,-0.2824966289648071
18819,Andy Ibáñez,2B/3B,169.24,-0.7375884055062963,-0.8621979301121904,-1.0087116662844695,-0.9533665998059505,-0.666075274304559,-0.4460212040608937,-0.4891577584697153
18839,Josh Naylor,1B,600.763,1.8300857177251377,1.872561269160138,1.5823245782159503,2.0646854665132044,1.7077293801316051,1.492642434403626,2.2605711779263045
18848,Yohel Pozo,C/DH,146.376,-0.7943832988866801,-0.8161505456584446,-1.118200369007227,-0.9959934881790607,-0.7989250406297473,-0.7006969335379074,-0.336333416307694
18872,Jahmai Jones,2B/DH/OF,150.822,0.17781612686924544,-0.5280988550963871,-0.8812752198396394,-0.7821351069144097,-0.637257108115199,1.9242442260029344,1.9714188251781732
18882,Brandon Lowe,2B,538.931,0.7895336308449713,1.6544875882184267,0.9371499494555888,1.1982385202632018,-0.382323110398302,0.2569866338318569,1.0726622036990556
18900,Leody Taveras,OF,104.864,-0.9221586549917556,-1.0089750360760412,-1.244804222582235,-1.2265028336752333,-0.48277402442473705,-0.979851948932434,-0.5900438642598538
19197,Will Smith,C,508.75,0.6875824057951233,0.6351055395472944,0.6978862113989985,0.8277852227022661,-0.6317099635204343,1.6754264917083506,0.9210009329342652
