playerid,PlayerName,role,SO_mean,SO_p10,SO_p50,SO_p90,BB_mean,BB_p10,BB_p50,BB_p90,H_mean,H_p10,H_p50,H_p90,ER_mean,ER_p10,ER_p50,ER_p90
11486,Robbie Ray,SP,1.0344292354204156,0.9367541609782899,1.0316990152233525,1.132487405499545,0.3579814400450878,0.30802798117772484,0.35621354713680287,0.4096197517512197,0.8447206997453853,0.7855549589555613,0.8433405016813937,0.9052604387632316,0.4119304914293631,0.36031845634450727,0.4098651566906454,0.4645616378866639
11589,José Ureña,SP,0.6040061252317425,0.5310306191407059,0.6012940402947795,0.6805115882175936,0.4805437465242023,0.40499392676276574,0.4759883047128225,0.563168995218258,1.2983597802821054,1.1963306914354868,1.296215458131144,1.4039629242129574,0.7737324549468328,0.6653961087862149,0.7671863583669871,0.8892549076425833
11674,Jameson Taillon,SP,0.765360985655523,0.6936023664564236,0.7628155524326803,0.84062410813846,0.2283632745559627,0.19478990870279364,0.22681624949693446,0.26400182321595983,0.9896032491118381,0.9256621964540165,0.9884924624876302,1.0558258704372117,0.44701639154208245,0.3947443964175768,0.4448449296266508,0.5018664496932117
11760,Drew Smyly,SP,0.9089834085397827,0.8207484674695383,0.9058525986406014,1.004208058109655,0.3537741978935095,0.3035815431862503,0.3516490873917994,0.40689006938372724,1.0094911857855904,0.9384141044283598,1.0085182813484241,1.0822232789682347,0.5257133757071462,0.4618502638860632,0.5234366281811955,0.5918970475725731
11828,James Paxton,SP,0.8596792034642701,0.7638066857115211,0.8557761510983986,0.9595611733705458,0.435256675874482,0.36880935987580504,0.4319772735855256,0.5066962259279131,1.0306776766240349,0.9500026822101524,1.029391239847643,1.113575432161026,0.5717006382684522,0.49191322556474426,0.5667175597950951,0.6564279580731697
11836,Taijuan Walker,SP,0.6805855289155718,0.6098311829311066,0.6779955895759471,0.7562606718754886,0.3958546123549475,0.3404614512347259,0.3935917192663312,0.452132986129324,1.1278675130084284,1.0467646897923872,1.1264731166591355,1.2112917529307723,0.6077768751712316,0.5283974800053495,0.6046575952567204,0.6912697015651884
12049,Kyle Hendricks,SP,0.6217753187352956,0.559858001373438,0.6189951901807518,0.6862070651340678,0.28308474805413325,0.24363778854356657,0.2813400002631025,0.3249048306544192,1.1695632314649802,1.0929027907385043,1.1696374755689911,1.2452638831458542,0.595801705590736,0.5272983516425263,0.5930876869111756,0.6669916809271795
12272,Aaron Brooks,SP,0.7424887209737825,0.652927744055688,0.7372305295376006,0.8355484514325514,0.328247848774952,0.26710642587795924,0.32562204147230756,0.39251798558989925,1.1111918493949795,1.0193710540361571,1.1095780515441698,1.2060583521662402,0.5759477283389488,0.4931528522498491,0.572985558130879,0.663741276324846
12304,Chris Bassitt,SP,0.8921016001311526,0.8142629703294257,0.8892587940102774,0.9757133676982596,0.33891444842693286,0.2933495226752409,0.3373874271664021,0.3852083894525748,0.9713213866021505,0.9105988464051628,0.9709697275893132,1.0331380186042112,0.4692395785582056,0.4144730204279794,0.46659064276875,0.5264027071893815
12317,Colin Rea,SP,0.7841858432700074,0.7066547378636872,0.7802062228296188,0.866358335421382,0.2773372303491401,0.23706004814270323,0.2759919899550791,0.3204782074195232,1.000917303804586,0.929845953709963,0.9995992432021581,1.0729367342922536,0.47743735748090765,0.4150234870357859,0.47592242810335483,0.5400543798325081
12447,Seth Lugo,SP,0.8450519209275332,0.7647411923935115,0.84183897142074815,0.9280952507787549,0.28880748371304016,0.24754320759831863,0.2868042601668024,0.33302020037636515,0.9196298189786531,0.8545922708874629,0.9198425710603301,0.9837907479295164,0.4179142884224029,0.3647494575973736,0.41612326231913094,0.4733348031680255
12718,Adrian Houser,SP,0.7129093042053957,0.6339421985559764,0.71034663017815,0.7949940272006902,0.33733229681064614,0.28626817838920965,0.3342702272193757,0.39115297530560694,0.9927484660361537,0.9177424513086552,0.9904726833575437,1.0712901651109301,0.46764466057969784,0.4036041061897537,0.4644489219136557,0.5363001308643606
12730,Nick Martinez,SP,0.7161794733083767,0.6294133443599668,0.713840197484001,0.8073863221415591,0.2638950448265058,0.21408013030023987,0.2617809832173559,0.31674692178450337,1.0255395076781026,0.9441748904466644,1.0228807512410683,1.109336174347368,0.4839921696747572,0.4128824831220616,0.48141022048414317,0.5584768671569985
12768,Sonny Gray,SP,1.0686403783997294,0.9785979558095258,1.0648178758256837,1.164692006899377,0.25816708753393236,0.2235179676817958,0.2565916038141245,0.29465480543284195,0.8828510504400479,0.8253822667419206,0.8821330192169721,0.9411745110717423,0.40799918699912135,0.360457170528081,0.4060921621400753,0.45705173970021146
12880,Tyler Anderson,SP,0.7379273604340327,0.6688020238548316,0.7346067472444808,0.8125322885724995,0.37759585437921467,0.32797488263808366,0.37601994555846796,0.42858973996025407,0.9757535139031784,0.9106599310045537,0.9759779832333422,1.0412206761006388,0.4827032004870904,0.4273667797507606,0.480150167001424,0.5409959562339481
12970,Joe Musgrove,SP,1.0365360518084865,0.9381331650356062,1.0331014968648176,1.1404051776279909,0.2425178087464552,0.2049956430476488,0.24039702395777335,0.2826838839201206,0.8530819606165554,0.7927894691897116,0.853139537027169,0.9131278599996772,0.36856017848345834,0.3196858174114999,0.3666853838610834,0.4178490801285366
12972,Joe Ross,SP,0.9362142097715841,0.8231113765768517,0.9321983682128983,1.0534152378504673,0.3172664396477961,0.2576533149102606,0.3141516822343724,0.38082301447332806,0.9407847229472225,0.8620591843771084,0.9393733444491368,1.0213621239097883,0.4571688075681877,0.38818101418067397,0.4534716143244008,0.5270211498733346
13050,Anthony DeSclafani,SP,0.7900770362650499,0.7009873038865791,0.7854307062640372,0.8849893891011634,0.25556105686257624,0.21160646908197106,0.2538029780783635,0.30234363573253864,0.9910551105926954,0.9115154778780871,0.9897108968070472,1.0721920051458849,0.461498808092918,0.39565845776704167,0.4588803348150702,0.5320362160217103
13074,Yu Darvish,SP,0.9081429092299922,0.8184817054201451,0.9058642626590879,0.9991323210574611,0.2850402211051388,0.24063274434910667,0.28381834534453787,0.3313049540723565,0.9485246565779654,0.8768072221897301,0.9477974523828694,1.0206522920181647,0.4945527895107843,0.4295822428733523,0.4924628148562318,0.5603432509033985
13125,Gerrit Cole,SP,1.0282589645198037,0.9393118517569768,1.0260223228780008,1.1208701230664724,0.2585846009585742,0.2210703538016465,0.25727876168847164,0.29845059719697353,0.8441244712594693,0.7856777695537902,0.8443520244447549,0.9029921191664454,0.3805678499375133,0.3315817588741644,0.37877270015513287,0.4298201141250806
13164,Eduardo Rodriguez,SP,0.8537104581973384,0.7721474182050636,0.8508192153442249,0.9393375352478456,0.3641355063519695,0.3127588903953351,0.36165270457033316,0.41924687017617523,1.066236605862507,0.9954830896146207,1.0646917277399974,1.1388994468275964,0.5662296742894392,0.498320292973845,0.5637553060424294,0.6364948139966531
13273,Ross Stripling,SP,0.6538396454881397,0.5826076376156197,0.6528871856783018,0.7265510736109216,0.2511182842072336,0.21019608491956243,0.24854948123317913,0.29575292773001316,1.2247917483480557,1.1356336139733745,1.222791126023222,1.314453290994983,0.6361504034303347,0.5525675032802302,0.6331288193639713,0.7220863083322706
13361,Steven Matz,SP,0.8363661562825202,0.7412161370315512,0.8337368835347645,0.9334982178867981,0.30761438610680064,0.2542936521337999,0.3051177001847122,0.3635347697699619,1.0739986635804537,0.9936153867548586,1.0733873531819969,1.1556554812243942,0.5512736066554961,0.47338117466342544,0.548177202986331,0.6320897098801613
13431,Marcus Stroman,SP,0.7452330382420821,0.6665818487681725,0.7429291697657798,0.8272299607383272,0.3634618953666625,0.3088047954743345,0.36088890616395863,0.4207732628695281,1.0121338109538291,0.9407573762987326,1.010843779055083,1.085670650078724,0.4946758717911235,0.43199067614758596,0.4908600474465865,0.5621111481624604
13543,Blake Snell,SP,1.2673634661382103,1.1525559989507814,1.2644457736409955,1.3857841939487239,0.4976414224140392,0.4287580910760187,0.49509185660218313,0.5674579725753987,0.7491303170157867,0.6933540743764783,0.7479927761828953,0.8065028983971118,0.368747285136167,0.31922406149433863,0.36637034046115424,0.4193671444831814
13619,Jakob Junis,SP,0.8244002087826381,0.728904466084025,0.8223704401804259,0.9226562047263821,0.2754402389756298,0.23052192223341075,0.2731034351478574,0.32300597050242114,1.0879107379184352,1.0013144859606138,1.0851519188133398,1.1763735560574067,0.5491672369816307,0.46952983382083513,0.5450367256537789,0.6320366717432666
13649,Clay Holmes,SP,0.8147586577631432,0.7170631205478528,0.8116529547915805,0.915319417239675,0.36034590448395054,0.29774416479134747,0.3577130384660899,0.4250677907473509,0.9220884375481084,0.8442828226333479,0.9198855122936863,1.0035381554577139,0.43535828208511307,0.36914670573180786,0.43289803694907436,0.5021123573813788
13743,Max Fried,SP,0.9583135351186597,0.8722306459205222,0.9563261624371486,1.0458766025035753,0.247412945120492,0.21340855548526752,0.2459390431779393,0.2832245856519926,0.8195309742593951,0.7674540331622656,0.8184888217831572,0.8743992620840384,0.335300799256827,0.29363558401242684,0.3335042737664872,0.37835241883711396
13761,Chris Stratton,SP,0.7890636832190581,0.7040901425867069,0.7853184298899053,0.8787316475160923,0.36247451339422104,0.30258834918856503,0.3599623380874569,0.4249442767892874,1.0705960946330746,0.9933750691044774,1.0689112568814547,1.1500990547718075,0.5630254503987087,0.49139276163216467,0.5600045961228243,0.6387904236777519
13774,Zach Eflin,SP,0.8281275212154457,0.7483385095797167,0.8247503034573289,0.9118989352210998,0.16694732301454765,0.13865885040828926,0.1658370202813142,0.19549527942389003,1.019513046358467,0.952108598205739,1.0178810705497727,1.0883360722619404,0.44005093089486447,0.38641100978692083,0.43790706806294777,0.4963020615619794
13781,Alex Wood,SP,0.8862609747716154,0.7791096731531957,0.8815561868443935,0.9990200959152764,0.3429239478378035,0.28188859674007494,0.33953355084708764,0.4083910466092454,1.1305017354715632,1.0330719270004385,1.1284073168586994,1.2335577962676219,0.6280479906344132,0.5319221231127634,0.6246006271387047,0.7295769916454136
13896,Chris Flexen,SP,0.6978472499380683,0.6278971187168775,0.6955767873444721,0.7714137483699463,0.3761234064843394,0.3233216332259021,0.37389377052604766,0.4318002339279856,1.176217581596165,1.0952457901655692,1.1742943526985505,1.2601290971059698,0.6364790655648007,0.5534835749018452,0.6334150982341513,0.7225356723665803
13942,Brent Suter,SP,0.8273486279563775,0.7284305417257761,0.8234969927498689,0.9303933341252942,0.2470029447874537,0.1955926317106502,0.24502913622058092,0.29960618308806813,1.0243200387247442,0.9393994342131075,1.0214900752956515,1.111692447051356,0.4824193300473534,0.411050846746165,0.4784882451373106,0.5591331521480128
14078,Michael Wacha,SP,0.808088718612534,0.735359846430599,0.805271194668337,0.8853206475277334,0.25196628202738014,0.21704550665586,0.25054874018117423,0.28732597327794496,0.9203987591738508,0.8610949262813932,0.9190967911981478,0.9798946165289417,0.40110607244203283,0.35342104261668394,0.3986505969518277,0.4510518085153297
14107,Kevin Gausman,SP,1.079211481137501,0.9876236604413763,1.0755254660567255,1.1738901535894413,0.2615727159961596,0.22636514883820472,0.2606131617459463,0.2980543102417507,0.8578817388066513,0.8047193842486704,0.857524499405718,0.912234128754277,0.38091554828311136,0.3370323110615861,0.37923490350870315,0.42585788334066227
14120,Lance McCullers Jr.,SP,0.9582299971216156,0.8389113013078978,0.953573899895379,1.0868549156233727,0.5894075978164715,0.4844551489462799,0.5843931218372748,0.7018115751665415,1.0146252888842109,0.9229392822915542,1.0127146631004726,1.108225440118229,0.6042899005372868,0.5073046696013029,0.5993898895139984,0.7088352078720693
14168,José Berríos,SP,0.8089044041744484,0.7372188384930852,0.8074605004731226,0.8814506486904407,0.2951956227619636,0.2573640182500997,0.29348193311404036,0.3354269754171205,1.001270180547896,0.942701549067569,1.0005966851274124,1.0612141583671912,0.48153096982251226,0.4283868041456218,0.480095911084483,0.5375802144559458
14309,Frankie Montas,SP,0.927492473934875,0.8285524436228819,0.9237429253758107,1.0348967935233186,0.41745561603906706,0.35122194020701725,0.41584889959855886,0.4853804953210822,1.0627214853481781,0.9839317630055262,1.0601347954820057,1.1431145952258692,0.5969776939696588,0.5144821098779919,0.5932925202203991,0.6819841146842045
14361,Ty Blach,SP,0.5645522506102683,0.48600146829096696,0.5611938117086874,0.6489156252978281,0.306508473417852,0.25079667167720493,0.3039050229175722,0.3656436709314759,1.3389160665590136,1.230546915403256,1.3376657293247824,1.4513915284494783,0.7256869424733468,0.6206662576212717,0.7216340458365897,0.8385931482639695
14374,Tyler Glasnow,SP,1.2086505821155487,1.0907449829383018,1.2048230935111117,1.3283900766880012,0.35208685248532456,0.297958713078373,0.3500336154598282,0.4097502537982506,0.789333978814294,0.7278665441194019,0.7885900419407381,0.8511017980512363,0.37648471972956155,0.3236878777667959,0.3738937931285408,0.43201347691714037
14527,Jorge López,SP,0.7900125219338874,0.7030884399674379,0.7863989350794585,0.8803207003862579,0.41153559244726323,0.34616227955767237,0.4091187670630949,0.4810013923079629,1.14334086969154,1.0576433467439077,1.1430825064410268,1.2271254625955323,0.6501686815104158,0.5634716214048313,0.6465968634205501,0.7425524647251811
14739,Paul Blackburn,SP,0.859913435933574,0.7656845309749952,0.8551888072193506,0.9586543671306991,0.30317181394612736,0.25537373349488185,0.30239187769964304,0.3526672216395203,1.008782568115081,0.9314917727775083,1.009278697756315,1.0856409088851877,0.4925609486061669,0.42519532033978064,0.4890292278252908,0.5627581768866265
14843,Michael Lorenzen,SP,0.7836730052084793,0.7038500445265805,0.7804050536920437,0.8630105509933148,0.3501433358185633,0.30327399753911227,0.3484978245125111,0.39968314325610615,0.9472694786445877,0.8797670822602014,0.9461851654173852,1.0176123045959797,0.4572164076123628,0.39901644573691303,0.4546847907660268,0.5182618446252509
14916,Jon Gray,SP,0.8786370591742623,0.7919146807367526,0.8748706935917007,0.9690705831227582,0.3225168886109171,0.27638214588262827,0.32115168435315855,0.3694673437030086,0.9704432023686281,0.9057116776725024,0.9693169060497571,1.036545398016125,0.4797073304741615,0.4207146322721674,0.4775955915282546,0.541511790815561
14932,Ben Lively,SP,0.7837024180766987,0.693019158264911,0.780658701183998,0.8780144379487408,0.2973892429261834,0.24712732174287316,0.29426369712741096,0.3493620627002985,0.9490392602127492,0.8728620863996631,0.9483241496990857,1.0256991734348628,0.4377733310949626,0.3751442664940252,0.4361128194809797,0.5032600553397217
14975,Chad Kuhl,SP,0.801256216297576,0.7172738885289032,0.7984319010107324,0.887126703928534,0.4805305379520834,0.41243803848126914,0.4783495347038995,0.5522413282404431,1.1061791491904458,1.0282063762404372,1.1042162695164552,1.185639128017684,0.640487516167259,0.5596968244055104,0.6368123081938906,0.7257235372153017
15038,Germán Márquez,SP,0.640546140474964,0.5672834723585284,0.637725635925623,0.7125261265321601,0.41019485054212795,0.34747090591602203,0.40662596588842775,0.4779638153142028,1.3251847298071808,1.2311703902715245,1.3244958035388978,1.4189330110482268,0.7948664419440771,0.694695365087393,0.7901202245975266,0.8982236454162941
15047,Austin Voth,SP,0.8668921368033277,0.7607443043697272,0.8625153009601257,0.9805913817408013,0.33871161738623284,0.27234423647945166,0.334306921088937,0.4115828650452684,1.0151386407888336,0.923979584360249,1.0119535213772337,1.1089978041586872,0.519725265693365,0.43511279206287906,0.5169074148832524,0.6094504590081815
15423,Andrew Heaney,SP,0.9139078455140743,0.8326209216423194,0.91175300053496,0.9972358570007396,0.33582952879279987,0.28990228573684107,0.33427771946372564,0.38317278008954014,1.0489304234479262,0.982408111108022,1.0477639804011618,1.1158788904559627,0.5646742378625775,0.4981172070946702,0.5617084812884163,0.633275485991734
15440,Matthew Boyd,SP,0.9071247713705489,0.8161440112268474,0.9037845230990817,1.0027212074552914,0.26325256775625344,0.22141406154200458,0.26133268074772753,0.3079115157209739,0.9045783403254268,0.8408060315399453,0.9032620429958209,0.9711241877610982,0.4136348963554261,0.3586990821848364,0.4112498443869596,0.4698644578331926
15454,Nick Pivetta,SP,1.0632328864975125,0.9659147702515423,1.0602322547643852,1.1636195702228027,0.298969186940559,0.2578379249295608,0.2977193922041258,0.341928116905286,0.8333702340596822,0.7780137033631338,0.8321370717825525,0.8908087389629549,0.38428328002177586,0.33792575638292777,0.38275947855575937,0.4317192400766484
15467,Marco Gonzales,SP,0.5894516562998514,0.520676026226439,0.5862860261462145,0.6622204758775921,0.3153006389767329,0.262423913588937,0.3118580975001461,0.3703448206575639,1.1750081245373232,1.0815334980307478,1.175283617789856,1.2713305519397053,0.5864643568756264,0.5035184475989595,0.5835729852647049,0.6718508959718371
15474,Lucas Giolito,SP,0.9902587542349022,0.89704657722950365,0.9874577102761355,1.0828926289687888,0.3505413487206078,0.3028827967222288,0.3487598318970123,0.40006583073442614,0.9200260962432182,0.8593703133591932,0.9189432602725918,0.9817105617516244,0.45803344667763396,0.40233874689419447,0.45583708027449876,0.5168731696311413
15488,Antonio Senzatela,SP,0.5477715148492266,0.48276263737715136,0.5458050920011907,0.6149537149278599,0.3143633867727028,0.26467398725008356,0.3125465499403598,0.36766251554675766,1.4016924748932638,1.3036473490460447,1.4004506778285204,1.5003323784512248,0.7702825008947191,0.6747589817616059,0.7663034607701538,0.8699553731366585
15689,Luis Castillo,SP,0.9589884057537671,0.8791031604088375,0.9551407063542054,1.0437954978207757,0.2771023797157669,0.24165988406178202,0.27564557270701784,0.31463504045537233,0.8828102816004764,0.8300036111438834,0.8820517781241588,0.9360763237023524,0.39939543322700144,0.35386051223936654,0.39840262202913734,0.4455761696991137
15734,Brad Keller,SP,0.7305180265932311,0.6541613961915183,0.7284527930016995,0.8104869764439402,0.5206082011576861,0.44821862344566626,0.5173329783880735,0.5952820143241411,1.1204798756701349,1.0399090303483156,1.119750209635476,1.2056002123341267,0.6454885991091259,0.5629463312302503,0.6424346742766898,0.7329385471254621
15823,Zack Littell,SP,0.7987488344918166,0.720026938176682,0.7973404269854347,0.8792917948405232,0.1847063613316556,0.1554599728588472,0.18315109564567125,0.21603552325902878,0.9909404036128381,0.9194071162200645,0.9888511456275555,1.0652239393626073,0.41972416999725726,0.36294624813642623,0.41721257395299505,0.4794145892499223
15873,Sean Manaea,SP,1.0849090638376475,0.9745643305959314,1.0817530874556356,1.1991617884810497,0.32766380984167753,0.2759007735916479,0.3248658118997695,0.3819996347066088,0.9596029951586167,0.8871284423018291,0.9595241118454791,1.0304189639789931,0.49384365835391203,0.42857006472644066,0.4921341650418798,0.5601935023208708
15890,Luis Severino,SP,0.7981484088502194,0.7261992548321429,0.7950941038876969,0.8728343829475327,0.34172983635900517,0.29562604524179037,0.3401979966434898,0.3887371294233237,1.0557238482748228,0.9895140119695875,1.0553954314944294,1.1213677363661518,0.5481088146324955,0.4844409042174811,0.5462303028296738,0.6127185327408945
16137,Carlos Rodón,SP,1.1474345289747103,1.0505564897234188,1.1433629689777987,1.248166352467263,0.33548117272056815,0.2926098275904798,0.3336737162882688,0.380959382983944,0.8059848085407153,0.7529981803633407,0.8057698107561571,0.85841036079716,0.37904222334853477,0.33394234841365944,0.37747625074579594,0.4251371780168768
16149,Aaron Nola,SP,0.9696684354093501,0.8865602055500389,0.9666034297626234,1.0563533606150706,0.25590570851036154,0.220044599202062,0.25428039478740605,0.29412790349224094,1.0486792977388444,0.9836017773084118,1.0473282610498522,1.1164385852495202,0.5422636481960119,0.4806046808866673,0.5400352871856378,0.6091188878984592
16162,Brandon Woodruff,SP,1.2132692374467742,1.0791628507756688,1.2083626502244496,1.356493737677085,0.2321435691661104,0.18841648691846213,0.22910361923453257,0.27897388829612724,0.7282899497300616,0.6602007791641019,0.7267342843498621,0.7979718042264055,0.29402688101834434,0.24530218911805882,0.291340188726899,0.3473402529072641
16207,Spencer Turnbull,SP,0.8108268709716709,0.6966312876496424,0.8056719883468082,0.9308670074956675,0.3950189162404459,0.3225395558539619,0.3904996215648076,0.4751809787307025,1.0471440097365146,0.9385185557910443,1.0440197386750891,1.1616913324164329,0.5582569231490281,0.4572173506169256,0.5517069457426498,0.6697075538312515
16256,Kyle Freeland,SP,0.6596152742752064,0.5960732592491333,0.6575074146768137,0.7261321522616222,0.26624589039655944,0.22907825282191055,0.26539469542738503,0.3046696134445707,1.2287763138071588,1.1566232888157864,1.2281256296205298,1.3043091549558785,0.6278736072448885,0.5560387518569396,0.6258396381265448,0.7023929476255609
16269,John Means,SP,0.8655511434096008,0.7785521656046692,0.8632238187584105,0.9574006636634264,0.21788751808373463,0.1825524342829998,0.2164628435734009,0.255435530032893,0.9177590389415128,0.8457291654160283,0.9167813626453716,0.9897201059082629,0.39211534262704884,0.3376986889352842,0.39005183346454897,0.4490185034291476
16350,Ryan Borucki,SP,0.7845354140899315,0.6909569051133172,0.781098543802023,0.8829101351305221,0.32630301028054665,0.2669273976841108,0.32396612463686714,0.39086978426954955,0.9949454912785796,0.9150108410626828,0.9941548740205786,1.0747082521625444,0.48823985814832854,0.42200610734743094,0.4852406055678097,0.5567199741786346
16358,Tyler Mahle,SP,0.9825561840806535,0.8753839962652326,0.9798757803671481,1.0898044528898003,0.28379540404857884,0.23519608373142065,0.2817896845222074,0.3348551563612915,0.8120590945978045,0.7459664509411603,0.8101521888514419,0.8794671666401938,0.3497883576879092,0.2972612012510092,0.3475645569478419,0.4052780875450426
