playerid,PlayerName,Season,metric,observed,fitted_mean,fitted_p05,fitted_p95,type
23550,Aaron Ashby,2022,K9,10.56521739130435,9.665409796966944,8.490603610501568,10.886517081077129,fit
29914,Andrew Alvarez,2025,K9,7.714285714285715,8.713003758659195,7.107487007834867,10.516917225223974,fit
23590,Ben Brown,2024,K9,10.409638554216867,9.592232020560024,8.527353962897527,10.712478867861947,fit
23590,Ben Brown,2025,K9,10.24137931034483,9.392989652165362,8.427838763403816,10.409033997259638,fit
13543,Blake Snell,2018,K9,11.009225092250924,11.140230757811795,10.311998434213267,11.994769759902258,fit
13543,Blake Snell,2019,K9,12.364485981308412,11.830074832443282,11.098118075697444,12.581637647575297,fit
13543,Blake Snell,2020,K9,11.34,12.086721904412373,11.42275032732387,12.747620621542561,fit
13543,Blake Snell,2021,K9,11.89119170984456,12.33794577115994,11.754401149363146,12.935721804631871,fit
13543,Blake Snell,2022,K9,12.0234375,11.696884295077636,11.119977142520751,12.270427847128744,fit
13543,Blake Snell,2023,K9,11.700000000000001,11.745683443353501,11.081996553887581,12.432111546629796,fit
13543,Blake Snell,2024,K9,12.548076923076923,11.518651179053364,10.734080040183295,12.323201396518728,fit
13543,Blake Snell,2025,K9,10.565217391304348,11.272190086478178,10.349443203722466,12.24393832407824,fit
26056,Brandon Walter,2025,K9,8.720496894409939,8.636184831187704,7.373446515406177,10.014128686720204,fit
16162,Brandon Woodruff,2019,K9,10.578082191780819,10.41169440866403,9.572157915826935,11.297085782230715,fit
16162,Brandon Woodruff,2020,K9,11.117647058823527,10.762670046368825,10.047117955274565,11.50535313691148,fit
16162,Brandon Woodruff,2021,K9,10.589219330855018,11.117116477556308,10.508766710299064,11.76044427251977,fit
16162,Brandon Woodruff,2022,K9,11.152173913043478,10.666264984978561,10.052201682300648,11.31753684152287,fit
16162,Brandon Woodruff,2023,K9,9.940298507462687,10.841032376800914,10.093045718495766,11.650401440840954,fit
16162,Brandon Woodruff,2025,K9,11.551546391752577,10.662092579809585,9.545073485764254,11.870942296912048,fit
21844,Braxton Garrett,2021,K9,8.470588235294118,8.876231835829978,7.934470130616433,9.886615917741166,fit
21844,Braxton Garrett,2022,K9,9.204545454545455,8.523037192812883,7.7662388694997135,9.294861076458067,fit
21844,Braxton Garrett,2023,K9,8.793319415448853,8.67191134354397,7.975718193844806,9.397396096885672,fit
21844,Braxton Garrett,2024,K9,8.27027027027027,8.620584050353877,7.850066371076402,9.418909390657797,fit
30279,Bryan Woo,2023,K9,9.547528517110266,8.914085194534618,8.097766181451378,9.783991159159667,fit
30279,Bryan Woo,2024,K9,7.491758241758243,9.011142760048946,8.323332289073168,9.743779199442919,fit
30279,Bryan Woo,2025,K9,9.546428571428574,9.093096185797336,8.412537586357661,9.79638629779977,fit
32095,Cam Schlittler,2025,K9,10.356164383561643,9.987166808687133,8.568926885035713,11.50890670781795,fit
16137,Carlos Rodón,2018,K9,6.7127071823204405,9.422453443754424,8.560411487436218,10.330209868170408,fit
16137,Carlos Rodón,2019,K9,11.942307692307693,10.094728958343117,9.305458478868925,10.907180708742487,fit
16137,Carlos Rodón,2021,K9,12.550251256281408,10.715800878101392,10.12531677672975,11.323466112463882,fit
16137,Carlos Rodón,2022,K9,11.983146067415731,10.249263620692554,9.738831447239926,10.7701841892667,fit
16137,Carlos Rodón,2023,K9,8.95336787564767,10.38351185562338,9.858107253057856,10.930025361702992,fit
16137,Carlos Rodón,2024,K9,10.028571428571428,10.273403215376243,9.667494078298311,10.902355771700266,fit
16137,Carlos Rodón,2025,K9,9.353242320819112,10.142815971894958,9.430384623375637,10.884125970638205,fit
30113,Chad Patrick,2025,K9,9.55153203342618,9.074630310313042,8.028428265589056,10.197852987655414,fit
35333,Chase Burns,2025,K9,13.915384615384614,11.352516507548009,9.513884255245792,13.418255622990184,fit
10603,Chris Sale,2018,K9,13.5,12.234352945076463,11.384438235465893,13.110228253489415,fit
10603,Chris Sale,2019,K9,13.316742081447963,12.778957908270273,11.999847483665112,13.572468156812867,fit
10603,Chris Sale,2021,K9,10.96875,12.89264122451101,12.242775384082039,13.551812787912583,fit
10603,Chris Sale,2023,K9,10.957792207792206,11.871325702967752,11.187373625759133,12.554666509914684,fit
