playerid,PlayerName,Season,outcome,observed,fitted_mean,fitted_p05,fitted_p95,type
29911,Andrew Abbott,2023,W,0.07317073170731708,0.06120631983937405,0.05323745942446091,0.07000547807817725,fit
29911,Andrew Abbott,2024,W,0.07246376811594203,0.062125402734829485,0.05544169010185137,0.0696214444637225,fit
29911,Andrew Abbott,2025,W,0.06012024048096192,0.06293968090157717,0.05653403443319205,0.06996646744716456,fit
29914,Andrew Alvarez,2025,W,0.04285714285714286,0.06124546594979976,0.04995621813738034,0.07431833958121059,fit
13543,Blake Snell,2018,W,0.11623616236162364,0.07302810810407032,0.06411700874138654,0.08249226198060294,fit
13543,Blake Snell,2019,W,0.056074766355140186,0.07335527968631701,0.06551869577923831,0.08182254377201367,fit
13543,Blake Snell,2020,W,0.08,0.07321619470615726,0.06612788273559,0.08090976694941182,fit
13543,Blake Snell,2021,W,0.05440414507772021,0.07279327931041464,0.06581113818254965,0.08005487449190148,fit
13543,Blake Snell,2022,W,0.0625,0.0725107836959218,0.06533442726916303,0.0800917602824172,fit
13543,Blake Snell,2023,W,0.07777777777777778,0.07138928053438919,0.06352753686579898,0.07974601362657965,fit
13543,Blake Snell,2024,W,0.04807692307692308,0.06988948053793095,0.06109160346947821,0.07934646669062137,fit
13543,Blake Snell,2025,W,0.08152173913043478,0.06825774450541372,0.05838275155719643,0.07895679528494177,fit
26056,Brandon Walter,2025,W,0.018633540372670808,0.06626564975946195,0.05654904001475765,0.07736877837135442,fit
16162,Brandon Woodruff,2019,W,0.09041095890410958,0.06821369882802418,0.06061160247147612,0.0763715857286427,fit
16162,Brandon Woodruff,2020,W,0.04072398190045248,0.07072314465291021,0.06393363259614215,0.07788046154974837,fit
16162,Brandon Woodruff,2021,W,0.05018587360594795,0.0730534543761866,0.06643616319600004,0.08000485218562893,fit
16162,Brandon Woodruff,2022,W,0.08478260869565217,0.075610825019328,0.0685378088592741,0.08327019826622557,fit
16162,Brandon Woodruff,2023,W,0.07462686567164178,0.07735884079188908,0.06901639028401127,0.08644198493819846,fit
16162,Brandon Woodruff,2025,W,0.10824742268041236,0.07989799896875167,0.06804378881383101,0.09323259354408676,fit
21844,Braxton Garrett,2021,W,0.029411764705882353,0.051137973403139074,0.042814215919480994,0.06007435755607073,fit
21844,Braxton Garrett,2022,W,0.03409090909090909,0.053866599374743244,0.04650663986752165,0.061723769059731586,fit
21844,Braxton Garrett,2023,W,0.05636743215031315,0.05610799589364045,0.049621207227584896,0.06305408974925869,fit
21844,Braxton Garrett,2024,W,0.05405405405405406,0.058143745116888766,0.051399241319490974,0.06532534258508305,fit
23920,Brayan Bello,2022,W,0.03488372093023256,0.054433879512696355,0.04641639219760347,0.06320668415585103,fit
23920,Brayan Bello,2023,W,0.07643312101910828,0.05674332060149506,0.0498224984544379,0.06414211367395509,fit
23920,Brayan Bello,2024,W,0.08624229979466119,0.05883806879052356,0.052745213555090556,0.06560456342424949,fit
23920,Brayan Bello,2025,W,0.066,0.06088682894590513,0.054685860004361674,0.0676116325054011,fit
