playerid,PlayerName,Season,metric,observed,fitted_mean,fitted_p05,fitted_p95,type
18655,A.J. Minter,2018,ERA,3.2282608695652173,3.8438657802463503,3.218127761377321,4.52507882038189,fit
18655,A.J. Minter,2019,ERA,7.0568181818181825,4.102891000486192,3.550876076896661,4.69331842240381,fit
18655,A.J. Minter,2020,ERA,0.8307692307692307,3.49370594536909,3.0764153155797036,3.9325019248828688,fit
18655,A.J. Minter,2021,ERA,3.7834394904458595,3.2382422475040733,2.9204946513906433,3.5703358491353128,fit
18655,A.J. Minter,2022,ERA,2.057142857142857,2.9693162491764085,2.669414480961203,3.2845564227023245,fit
18655,A.J. Minter,2023,ERA,3.757731958762886,3.029383479309973,2.677659665006861,3.405171185673188,fit
18655,A.J. Minter,2024,ERA,2.6213592233009706,3.000778222638175,2.576538754126848,3.4676652032321282,fit
23550,Aaron Ashby,2021,ERA,4.5473684210526315,3.5127066612595774,2.6950416283002054,4.439634762339961,fit
23550,Aaron Ashby,2024,ERA,2.858823529411765,3.2578086966987074,2.818930657715547,3.7411504601645245,fit
23550,Aaron Ashby,2025,ERA,2.16,3.3208137946244207,2.873329133090497,3.8095642564084407,fit
25327,Abner Uribe,2023,ERA,1.7608695652173911,2.231831345049026,1.7028369592918022,2.8331460383767704,fit
25327,Abner Uribe,2025,ERA,1.672566371681416,2.4476564620474544,2.025601470616255,2.889625500146066,fit
20039,Adrian Morejon,2022,ERA,4.235294117647059,3.000995424800006,2.393032483610083,3.6698702815895032,fit
20039,Adrian Morejon,2024,ERA,2.8272251308900525,2.930819424498761,2.5269912459182753,3.3619054154270747,fit
20039,Adrian Morejon,2025,ERA,2.0769230769230766,2.935242930004725,2.5582997102954947,3.347686312525789,fit
25007,Alex Vesia,2021,ERA,2.25,2.848959729107211,2.3608812365133383,3.3649975574327713,fit
25007,Alex Vesia,2022,ERA,2.1533742331288344,2.6854574287793285,2.3233551220907827,3.0567583434299537,fit
25007,Alex Vesia,2023,ERA,4.348993288590604,2.8179925453660863,2.5090719410456823,3.1393285536739644,fit
25007,Alex Vesia,2024,ERA,1.7638190954773871,2.872319575485644,2.5547664229493954,3.198168736577561,fit
25007,Alex Vesia,2025,ERA,3.016759776536313,3.0099159877989825,2.607364650923036,3.4218603504688856,fit
21132,Alexis Díaz,2022,ERA,1.8376963350785342,2.5332508657464166,2.1257255400798045,2.9742888918704162,fit
21132,Alexis Díaz,2023,ERA,3.0742574257425743,2.797057911098119,2.4312983278526645,3.189264368280361,fit
21132,Alexis Díaz,2024,ERA,3.994082840236686,3.001093901187059,2.6209716884155103,3.406141754614381,fit
12828,Andrew Kittredge,2018,ERA,7.747826086956521,4.653242006461341,4.032856197953284,5.322806082537136,fit
12828,Andrew Kittredge,2019,ERA,4.167785234899329,4.717538400627056,4.174931902636683,5.297402354883141,fit
12828,Andrew Kittredge,2021,ERA,1.883720930232558,3.3586641959161563,3.00541506710828,3.7317051231914435,fit
12828,Andrew Kittredge,2022,ERA,3.15,2.924304319516578,2.5840898985573078,3.2940455046932478,fit
12828,Andrew Kittredge,2024,ERA,2.80188679245283,2.663618475244899,2.2387246748146676,3.139776278092922,fit
12828,Andrew Kittredge,2025,ERA,3.3962264150943398,2.5734244015161285,2.0858930140456575,3.1227771589649964,fit
26203,Andrew Saalfrank,2025,ERA,1.2413793103448276,3.045498726067961,2.4391026708621077,3.7086667932761235,fit
20373,Andrés Muñoz,2019,ERA,3.9130434782608696,3.033839033526724,2.3166817799575963,3.8546877958759933,fit
20373,Andrés Muñoz,2022,ERA,2.4923076923076923,2.4132812216860406,2.048873971911024,2.8088660365041136,fit
20373,Andrés Muñoz,2023,ERA,2.9387755102040813,2.541014665432553,2.205330749903559,2.8945559056816603,fit
20373,Andrés Muñoz,2024,ERA,2.1235955056179776,2.5974475719056653,2.2873394109915726,2.9291206746641527,fit
20373,Andrés Muñoz,2025,ERA,1.7326203208556148,2.728120305341892,2.399023354526005,3.0797924290297476,fit
14706,Anthony Banda,2021,ERA,4.2772277227722775,5.031770651269718,4.236004476467581,5.892493262620008,fit
14706,Anthony Banda,2022,ERA,6.75,4.2998631078006015,3.766463176296269,4.861750971533623,fit
14706,Anthony Banda,2024,ERA,3.0805369127516777,3.781462214778378,3.3077598694058494,4.288877744481108,fit
14706,Anthony Banda,2025,ERA,3.184615384615385,3.594075761366393,3.0257966121562503,4.222221150163632,fit
19742,Anthony Bender,2021,ERA,2.7880434782608696,3.144001941676165,2.600245010505579,3.7360192157951055,fit
19742,Anthony Bender,2024,ERA,4.0754716981132075,3.1218143174414292,2.720101619337147,3.5438570844393635,fit
19742,Anthony Bender,2025,ERA,2.16,3.255661797167212,2.748908360027168,3.807917051610597,fit
10233,Aroldis Chapman,2018,ERA,2.454545454545454,2.9824527177355398,2.628120043007878,3.3630136564163724,fit
10233,Aroldis Chapman,2019,ERA,2.2105263157894735,3.281603747771161,2.935456454798713,3.6564093308038563,fit
10233,Aroldis Chapman,2021,ERA,3.355029585798816,2.7506898125110304,2.4567852461489004,3.0609854074059584,fit
10233,Aroldis Chapman,2022,ERA,4.458715596330275,2.598156219518561,2.2877879027537387,2.923293169803512,fit
10233,Aroldis Chapman,2023,ERA,3.085714285714286,2.7295290477389984,2.366941445811839,3.1233474828289407,fit
10233,Aroldis Chapman,2024,ERA,3.794594594594595,2.7833853578387036,2.357090478179681,3.2515398548025303,fit
10233,Aroldis Chapman,2025,ERA,1.1739130434782608,2.9158191046225026,2.4011449656340798,3.4928137197527143,fit
31461,Ben Joyce,2024,ERA,2.076923076923077,2.752250576106876,2.0476597541625217,3.5850889997728594,fit
21345,Bennett Sousa,2022,ERA,8.40983606557377,4.193672953989479,3.3845191270116595,5.1501592335244375,fit
21345,Bennett Sousa,2025,ERA,2.842105263157895,3.402012440736403,2.8021297038499857,4.047307061713918,fit
15734,Brad Keller,2018,ERA,3.078384798099762,3.5125046970248146,2.951371564207321,4.105181219336741,fit
15734,Brad Keller,2024,ERA,5.443548387096774,3.2286073366475576,2.8369372030184294,3.628827120362696,fit
15734,Brad Keller,2025,ERA,2.066985645933014,3.373240021206842,2.9103804706258143,3.8532197036108125,fit
30133,Brant Hurter,2024,ERA,2.580882352941176,3.016675276848437,2.4943750389025756,3.5995846514482834,fit
30133,Brant Hurter,2025,ERA,2.4285714285714284,3.176773166259572,2.6972603492805445,3.698174415881186,fit
24609,Braydon Fisher,2025,ERA,2.6999999999999997,2.865510928709322,2.22030620884776,3.5939982218468116,fit
21574,Brendon Little,2024,ERA,3.7445255474452557,3.5966966520007815,3.0790111611878523,4.147887668726531,fit
21574,Brendon Little,2025,ERA,3.029268292682927,3.4812255324300425,3.0260882722800444,3.969799629881346,fit
16727,Brock Stewart,2019,ERA,9.818181818181817,6.267456997440302,5.084962398670874,7.642946584871403,fit
16727,Brock Stewart,2023,ERA,0.6506024096385542,3.131884704816004,2.605412076342923,3.722946462251219,fit
16727,Brock Stewart,2025,ERA,2.6283185840707963,2.6069056867233873,1.982033564408602,3.3253001168109506,fit
10061,Brooks Raley,2020,ERA,4.95,3.5146961537181554,3.036536019477581,4.032530512649764,fit
10061,Brooks Raley,2021,ERA,4.775510204081633,3.2662090352085307,2.8429999434979063,3.7301296725610458,fit
10061,Brooks Raley,2022,ERA,2.6832298136645965,3.00299324474281,2.5698534505134747,3.4626822279565754,fit
10061,Brooks Raley,2023,ERA,2.798780487804878,3.0718611991438793,2.5696522884455777,3.6237746379416294,fit
10061,Brooks Raley,2025,ERA,2.454545454545454,3.1145801351705322,2.4189095947528148,3.8987820447209933,fit
16609,Bryan Abreu,2021,ERA,5.75,3.356793860795469,2.793348469830585,3.967471131800116,fit
16609,Bryan Abreu,2022,ERA,1.9392265193370166,3.007747285388275,2.611371649183821,3.4391877217939957,fit
16609,Bryan Abreu,2023,ERA,1.75,2.999579313766108,2.674576826784707,3.3404377815716653,fit
16609,Bryan Abreu,2024,ERA,3.1021276595744682,2.9051393867413315,2.612960484396763,3.2158203640790575,fit
16609,Bryan Abreu,2025,ERA,2.2816901408450705,2.8919644153023247,2.549157702386584,3.2479119166252133,fit
19924,Bryan Hudson,2024,ERA,1.7326203208556148,2.5378730274669237,2.0986149162169117,3.0109016014934307,fit
25890,Bryan King,2024,ERA,2.3924050632911396,3.018809093709489,2.5271912505730425,3.5581411132963647,fit
25890,Bryan King,2025,ERA,2.7794117647058822,3.00276232576453,2.580329067822521,3.4658924873708554,fit
27867,Cade Smith,2024,ERA,1.9115044247787614,2.3975145766088635,2.0036475203076125,2.8296792235937613,fit
27867,Cade Smith,2025,ERA,2.9321266968325785,2.5478117290208853,2.190091188835672,2.9324469883158297,fit
20116,Calvin Faucher,2022,ERA,5.484375,4.850749249779889,4.012702973709959,5.79822180701866,fit
